t [steps];S0;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S40;S41;S42;S43;S44;S45;S46;S47;S48;S49;S50;S51;S52;S53;S54;S55;S56;S57;S58;S59;S60;S61;S62;S63;S64;S65;S66;S67;S68;S69;S70;S71;S72;S73;S74;S75;S76;S77;S78;S79;S80;S81;S82;S83;S84;S85;S86;S87;S88;S89;S90;S91;S92;S93;S94;S95;S96;S97;S98;S99;S100;S101;S102;S103;S104;S105;S106;S107;S108;S109;S110;S111;S112;S113;S114;S115;S116;S117;S118;S119;S120;S121;S122;S123;S124;S125;S126;S127;S128;S129;S130;S131;S132;S133;S134;S135;S136;S137;S138
;O=N/N=C\C=N\N([O])[O];O=N/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O];O=NN([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[C@H]([N]N([O])[O])/C=N\N([O])[O];O=NN([O])[O];O=NN1C=CN([C@H]2[C@H]1N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O])N([O])[O];O=NN1C=C[N][C@H]2[C@H]1N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O];O=NN1[C@H]([N]N([O])[O])[C@H]2N([CH][C@H]3N([C@H]1[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])N([O])[O];O=NN1[C@H]([N]N([O])[O])[CH]N([C@H]2[C@H]1N(N([O])[O])[C@H](N2N([O])[O])/C=N/N([O])[O])N([O])[O];O=NN1[C@H]2C=N[C@H]3N([C@H]1[C@H](N2N([O])[O])N(N([O])[O])[C@H]3[N]N([O])[O])N([O])[O];O=NN1[C@H]2[C@H]([N]N([O])[O])N([C@H]([C@H]1[N]N([O])[O])N(C=CN2N([O])[O])N([O])[O])N([O])[O];O=NN1[C@H]2[C@H]3N([C@H](N2N([O])[O])[C@H]2N([C@H]1[C@H](N3N([O])[O])N2N([O])[O])N([O])[O])N([O])[O];O=NN1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O];O=NN1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O];O=N[N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N/N([O])[O];O=N[N][C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O];[N]/N=C\[C@H]1N(N([O])[O])[C@H](/C=N\N([O])[O])N(C=CN1N([O])[O])N([O])[O];[N]=NON([C@H]1[CH]N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O])N([O])[O];[N]N=O;[O]N(/N=C/C=N\N(ON([O])[O])[O])[O];[O]N(/N=C/C=N\N([O])[O])[O];[O]N(/N=C/[C@H](N(/C(=C\[N]N([O])[O])/NN([O])[O])N([O])[O])N(N([O])[O])/C=C/[N]N([O])[O])[O];[O]N(/N=C/[C@H](N(/C(=C\[N]N([O])[O])/[NH])N([O])[O])N(N([O])[O])/C=C/[N]N([O])[O])[O];[O]N(/N=C/[C@H](N([C@H](N(N([O])[O])[CH]/C=N/N([O])[O])/C=N/N([O])[O])N([O])[O])N(N([O])[O])ON(N1[C@H]([N]N([O])[O])[C@H]2N([CH][C@H]3N([C@H]1[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])N([O])[O])[O])[O];[O]N(/N=C/[C@H](N([C@H](N(N([O])[O])[CH]/C=N/N([O])[O])/C=N/N([O])[O])N([O])[O])N(N([O])[O])ON([N][C@H]1N(N([O])[O])[C@H]2N([C@H]1N(N([O])[O])[C@H](N([CH]2)N([O])[O])/C=N/N([O])[O])N([O])[O])[O])[O];[O]N(/N=C/[C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])N(N([O])[O])[CH]/C=N/N([O])[O])[O];[O]N(/N=C/[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O];[O]N(/N=C/[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])N([O])[O])N(N([O])[O])ON([N]/C=C/N([C@H]1N(N([O])[O])[C@H](N([C@H]1[N]N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O])[O];[O]N(/N=C/[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]([C@H](N1N([O])[O])[N]N([O])[O])N(N([O])[O])/C=C/[N]N(ON([C@H]1[CH]N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O])N([O])[O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N(ON([C@H]1N(N([O])[O])[C@H]3[CH]N([C@H]4N([C@H]1N(N([O])[O])[C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H]([CH]N2N([O])[O])N(N([O])[O])ON(N1[C@H]2N(N([O])[O])[C@H]3N=C[C@H]1N([C@H]2N([C@H]3[N]N([O])[O])N([O])[O])N([O])[O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])ON(N1C=CN([C@H]2[C@H]1N(N([O])[O])[C@H](N2N([O])[O])/C=N\N([O])[O])N([O])[O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])ON(c1cc(cc(c1C)N([O])[O])N([O])[O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=C(N2N([O])[O])NN([O])[O])[O];[O]N(/N=C/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=CN2N([O])[O])[O];[O]N(/N=C/[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O];[O]N(/N=C/[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])[N]N([O])[O])[O];[O]N(/N=C/[C@H]1N=C[C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C/[CH]N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H](N(N([O])[O])/C=C/[N]N([O])[O])N(N([O])[O])/C=C\N=N\N([O])[O])[O];[O]N(/N=C\[C@H](N(N([O])[O])[CH][C@H]1N([N]C=CN1N([O])[O])N([O])[O])[N]N([O])[O])[O];[O]N(/N=C\[C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])N(N([O])[O])[CH]/C=N/N([O])[O])[O];[O]N(/N=C\[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])N(N([O])[O])ON(c1cc(cc(c1C)N([O])[O])N([O])[O])[O])[O];[O]N(/N=C\[C@H](N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H](/C=N\[N]N([O])[O])N(C=CN1N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]([CH]N1N([O])[O])N(N([O])[O])/C=C(\[N]N([O])[O])/NN([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=C(N2N([O])[O])NN([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)[N]N([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H]([CH]N2N([O])[O])N(N([O])[O])ON(/N=C/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])N(N([O])[O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N([CH][C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N1N([O])ON([C@H]1[CH]N2N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])[N]C=C(N2N([O])[O])NN([O])[O])[O];[O]N(/N=C\[C@H]1N([CH][C@H](N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])C=NN2N([O])[O])N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N(N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];[O]N(/N=C\[C@H]1N=C[C@H](N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])[N]N([O])[O])[O];[O]N(/N=C\[C@H]1N=C[C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N(/N=C\[CH]N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O];[O]N(/N=[C]/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](C=N2)NN([O])[O])[O];[O]N(C1=C[C](C(=C([CH]1)N([O])[O])C)N([O])[O])[O];[O]N(N([C@H]([N]N([O])[O])/C=N/N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])[O];[O]N(N([C@H]([N]N([O])[O])/C=N\N([O])[O])/C=C/N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])[O];[O]N(N([C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])ON(N1[C@H]2N(N([O])[O])[C@H]3N([C@H]4[C@H]1N([C@H]2N([C@H]3N4N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])[O];[O]N(N/C(=N/N([O])[O])/[C@H]1N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[O];[O]N(N/C(=N/N([O])[O])/[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N2N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N1ON([O])N2[C@H]3[C@H]1N(N([O])[O])[C@H]1N([C@H]([CH]2)N([C@H]1N3N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N1[C@H](/C=N\N([O])[O])N(C=CN([C@H]1/C=N\N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N1[C@H]2[C@H]3N([C@H]4N([C@H]1[C@H](N2N([O])[O])N([C@H]4N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N1[C@H]2[CH]N(N([O])[O])[C@H]3[C@H](N2N([O])[O])N([C@H]([C@H]1N(N([O])[O])[O])N3N([O])[O])N([O])[O])[O];[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])ON(N1[C@H]4N(N([O])[O])[C@H]5N([C@H]4N([C@H]4[C@H]1N(N([O])[O])[C@H]5N4N([O])[O])N([O])[O])N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[C@H](N(N([O])[O])[O])N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N1[CH][C@H]2N([C@H]3N([C@H]1[CH]N([C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];[O]N(NC1=N[C@H]2N(N([O])[O])[C@H]3C=N[C@H]1N([C@H]2N3N([O])[O])N([O])[O])[O];[O]N(N[C]1N(N([O])[O])[C@H](/C=N\N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N[C]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N[C]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])[O];[O]N(N[C]1[C@H]2N=C[C@H]3N([C@H](N1N([O])[O])[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])[O];[O]N(ON(/N=C\[C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[C@H](N2N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O])[O];[O]N(ON(N1[C@H]2N(N([O])[O])[C@H]3N([C@H]4[C@H]1N([C@H]2N([C@H]3N4N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])[O];[O]N([C]1C=C(N([O])[O])[C](C(=C1)N([O])[O])C)[O];[O]N([N]/C=C/N([C@H](N(N([O])[O])ON(N1[C@H]([N]N([O])[O])[C@H]2N([CH][C@H]3N([C@H]1[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])N([O])[O])[O])/C=N/N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H](N(N([O])[O])[CH]/C=N/N([O])[O])/C=N/N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H](N([C@H]([N]N([O])[O])/C=N\N([O])[O])N([O])[O])/C=N\N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H]([C@H]1N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])[N]N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H]1[C@H]([N]N([O])[O])N(C=C(N1N([O])[O])NN([O])[O])N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H]1[C@H]([N]N([O])[O])N(C=CN1N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N]/C=C/N=C\C=N\N([O])[O])[O];[O]N([N]/C=C/[N]N(ON([O])[O])[O])[O];[O]N([N]/C=C/[N]N([O])[O])[O];[O]N([N]/C=C\N([C@H](N([C@H]([N]N([O])[O])/C=N/N([O])[O])N([O])[O])/C=N/N([O])[O])N([O])[O])[O];[O]N([N]/C=C\N([C@H]1[C@H]([N]N([O])[O])N([CH][C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N]/C=C\N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N/N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N]/C=C\N([C@H]1[CH]N([C@H](N1N([O])[O])/C=N\N([O])[O])N([O])[O])N(ON([C@H]1[CH]N(N([O])[O])[C@H]2[C@H](N1N([O])[O])N(N([O])[O])[C@H](N2N([O])[O])/C=N/N([O])[O])N([O])[O])[O])[O];[O]N([N]/C=C\N=C/[C@H]1N(N([O])[O])[C@H]([C@H](N1N([O])[O])[N]N([O])[O])[N]N([O])[O])[O];[O]N([N]/C=C\[N]N([O])[O])[O];[O]N([N]C([C@H]1N([CH][C@H]2N([C@H](N1N([O])[O])[CH]N2N([O])[O])N([O])[O])N([O])[O])[N]N([O])[O])[O];[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N/N([O])[O])[O];[O]N([N][C@H](N(N([O])[O])/C=C/[N]N([O])[O])/C=N\N([O])[O])[O];[O]N([N][C@H](N(N([O])[O])/C=C\[N]N([O])[O])/C=N/N([O])[O])[O];[O]N([N][C@H](N([C@H]1[CH]N=C[C@H](N1N([O])[O])[N]N([O])[O])N([O])[O])/C=N/N([O])[O])[O];[O]N([N][C@H]1C=N[C@H]2N([CH][C@H](N1N([O])[O])N([C@H]2[N]N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(C=CN([C@H]2N([C@H]1N(N([O])[O])[C@H]2[N]N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N/N([O])[O])N(C=CN([C@H]1[N]N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N/N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N\N([O])[O])N(C=CN([C@H]1[N]N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H](/C=N\N([O])[O])N([C@H]2N([C@H]1N([CH]2)N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N/N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1N(N([O])[O])/C=C/[N]N([O])[O])N([O])[O])/C=N\N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H](N([C@H]1[N]/C=C/[N]N([O])[O])N([O])[O])/C=N/N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H]([N]N([O])[O])[C@H]2N([C@H]1N(C=CN2N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H]2C=N[C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3C=N[C@H]1N([C@H]2N3N(ON([C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N(ON([C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])N([O])[O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H]2N(N([O])[O])[C@H]3[CH]N([C@H]1N([C@H]2N3N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H]2[CH]N([C@H](N([C@H]1[N]N([O])[O])N([O])[O])[CH]N2N([O])[O])N([O])[O])[O];[O]N([N][C@H]1N(N([O])[O])[C@H]2[CH]N([C@H]3N([C@H]1N(N([O])[O])[C@H]3N2N([O])[O])N([O])[O])N([O])[O])[O];[O]N([N][C@H]1[C@H]2N(N([O])[O])[C@H]([C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])[N]N([O])[O])[O];[O]N([N][C@H]1[C@H]2N(N([O])[O])[C@H]([C@H](N1N([O])[O])N(N([O])[O])ON(N1[C@H]3[C@H]4N([C@H](N3N([O])[O])[C@H]3N([C@H]1[C@H](N4N([O])[O])N3N([O])[O])N([O])[O])N([O])[O])[O])N(C=CN2N([O])[O])N([O])[O])[O];[O]N([N][C@H]1[C@H]2N(N([O])[O])[C]([C@H](N1N([O])[O])N(C=CN2N([O])[O])N([O])[O])NN([O])[O])[O];[O]N([N][C@H]1[C@H]2N=C[C@H]3N([C@H](N1N([O])[O])[C@H](N2N([O])[O])N3N([O])[O])N([O])[O])[O];[O]N([N][C@H]1[CH]N(N([O])[O])[C@H]2N([C@H](N1N([O])[O])[CH]N([C@H]2[N]N([O])[O])N([O])[O])N([O])[O])[O];[O]N([O])[O];[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O];[O]N=O
40000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;142;0
70000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;93;0;1;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;142;0
78000.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;93;0;0;1;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;142;0
79000.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;92;0;0;1;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;142;0
80000.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;142;0
81000.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;1;0;91;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;142;0
82000.0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;142;0
86000.0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;142;0
