Time_step  H5C7N3O6
1000	192
2000	192
3000	192
4000	192
5000	192
6000	192
7000	192
8000	192
9000	192
10000	192
11000	192
12000	192
13000	192
14000	192
15000	192
16000	192
17000	192
18000	192
19000	192
20000	192
21000	192
22000	192
23000	192
24000	192
25000	192
26000	192
27000	192
28000	192
29000	192
30000	192
31000	192
32000	192
33000	192
34000	192
35000	192
36000	192
37000	192
38000	192
39000	192
40000	192
41000	191
42000	192
43000	192
44000	192
45000	192
46000	192
47000	192
48000	192
49000	192
50000	192
51000	192
52000	192
53000	192
54000	192
55000	192
56000	192
57000	192
58000	192
59000	192
60000	192
61000	192
62000	192
63000	192
64000	192
65000	192
66000	192
67000	192
68000	192
69000	192
70000	192
71000	192
72000	192
73000	192
74000	192
75000	192
76000	192
77000	192
78000	191
79000	192
80000	192
81000	192
82000	191
83000	192
84000	192
85000	192
86000	192
87000	192
88000	192
89000	192
90000	192
91000	192
92000	191
93000	192
94000	192
95000	192
96000	191
97000	192
98000	192
99000	192
100000	191
101000	192
102000	192
103000	191
104000	192
105000	191
106000	192
107000	192
108000	192
109000	192
110000	192
111000	192
112000	192
113000	191
114000	192
115000	190
116000	191
117000	192
118000	191
119000	192
120000	191
121000	192
122000	192
123000	191
124000	192
125000	192
126000	192
127000	192
128000	191
129000	191
130000	192
131000	192
132000	192
133000	192
134000	192
135000	190
136000	191
137000	192
138000	192
139000	191
140000	192
141000	192
142000	192
143000	190
144000	192
145000	192
146000	191
147000	191
148000	192
149000	191
150000	191
151000	192
152000	192
153000	191
154000	192
155000	192
156000	191
157000	192
158000	192
159000	190
160000	189
161000	192
162000	192
163000	192
164000	192
165000	192
166000	191
167000	192
168000	191
169000	191
170000	192
171000	191
172000	192
173000	190
174000	191
175000	192
176000	191
177000	192
178000	191
179000	192
180000	191
181000	192
182000	191
183000	192
184000	192
185000	192
186000	192
187000	192
188000	192
189000	192
190000	192
191000	192
192000	192
193000	192
194000	192
195000	192
196000	192
197000	192
198000	192
199000	192
200000	192
201000	191
202000	190
203000	192
204000	192
205000	192
206000	192
207000	192
208000	191
209000	191
210000	191
211000	192
212000	192
213000	190
214000	191
215000	192
216000	191
217000	192
218000	191
219000	191
220000	192
221000	192
222000	192
223000	192
224000	192
225000	192
226000	192
227000	192
228000	192
229000	192
230000	190
231000	192
232000	192
233000	191
234000	192
235000	191
236000	191
237000	192
238000	192
239000	192
240000	192
241000	192
242000	192
243000	192
244000	191
245000	192
246000	192
247000	191
248000	192
249000	192
250000	192
251000	191
252000	191
253000	192
254000	192
255000	191
256000	192
257000	191
258000	192
259000	191
260000	191
261000	192
262000	192
263000	190
264000	191
265000	191
266000	192
267000	190
268000	192
269000	192
270000	192
271000	192
272000	192
273000	192
274000	192
275000	191
276000	192
277000	192
278000	192
279000	192
280000	192
281000	192
282000	191
283000	192
284000	190
285000	192
286000	192
287000	192
288000	191
289000	192
290000	192
291000	191
292000	192
293000	192
294000	192
295000	192
296000	192
297000	191
298000	192
299000	192
300000	192
301000	192
302000	192
303000	191
304000	192
305000	192
306000	191
307000	192
308000	191
309000	192
310000	191
311000	192
312000	192
313000	192
314000	192
315000	191
316000	192
317000	191
318000	192
319000	192
320000	190
321000	192
322000	191
323000	191
324000	192
325000	191
326000	192
327000	192
328000	192
329000	191
330000	192
331000	192
332000	192
333000	192
334000	192
335000	191
336000	191
337000	192
338000	192
339000	192
340000	192
341000	192
342000	192
343000	192
344000	192
345000	192
346000	192
347000	192
348000	192
349000	192
350000	191
351000	192
352000	192
353000	191
354000	192
355000	191
356000	192
357000	192
358000	192
359000	192
360000	191
361000	192
362000	192
