# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	
197000        294          6	 192	 90	 4	 4	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
198000        294          6	 192	 90	 4	 4	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
199000        294          6	 192	 90	 4	 4	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
200000        294          6	 192	 90	 4	 4	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C6N12O12	H6C6N11O10	H6C6N10O9	N2O3	
201000        295          7	 191	 1	 5	 90	 4	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H4C5N2O4	HC2NO2	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
202000        296         10	 190	 1	 1	 1	 1	 90	 4	 4	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
203000        295          6	 192	 89	 5	 5	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
204000        294          6	 192	 90	 4	 4	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
205000        294          6	 192	 90	 4	 4	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
206000        295          6	 192	 89	 5	 5	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
207000        295          6	 192	 89	 5	 5	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	NO2	H12C12N23O22	H6C6N10O9	N2O3	H6C6N10O8	
208000        297         10	 191	 1	 1	 87	 4	 7	 1	 2	 2	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
209000        296          8	 191	 1	 1	 89	 5	 5	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
210000        296          8	 191	 1	 1	 89	 5	 5	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	
211000        296          6	 192	 88	 6	 6	 2	 2	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H12C12N23O22	H6C6N10O8	
212000        296          8	 192	 87	 4	 7	 2	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C5N2O4	HC2NO2	H6C6N12O12	H6C6N11O10	H6C6N10O9	N2O3	H12C12N23O22	H6C6N10O8	
213000        298         11	 190	 1	 8	 1	 1	 87	 4	 2	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H12C12N23O22	
214000        297          9	 191	 1	 1	 86	 6	 7	 2	 2	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N11O11	
215000        296          8	 192	 87	 5	 6	 2	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N11O11	
216000        297         10	 191	 1	 1	 87	 5	 6	 2	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N11O11	
217000        296          8	 192	 87	 5	 6	 2	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N12O11	O	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N9O8	
218000        300         11	 191	 1	 1	 85	 2	 1	 6	 7	 2	 3	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N9O8	
219000        298         10	 191	 1	 1	 87	 5	 6	 2	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N9O8	
220000        298          8	 192	 86	 6	 7	 2	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N9O8	
221000        299          8	 192	 85	 7	 8	 2	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N9O8	
222000        298          8	 192	 86	 6	 7	 2	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N9O8	
223000        299          8	 192	 85	 7	 8	 2	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N9O8	
224000        297          8	 192	 87	 5	 6	 2	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N10O8	H6C6N9O8	
225000        299          9	 192	 86	 5	 8	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N10O8	H6C6N9O8	
226000        299          9	 192	 86	 5	 8	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N10O8	H6C6N9O8	
227000        299          9	 192	 86	 5	 8	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N9O8	
228000        297          8	 192	 87	 5	 6	 2	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N9O8	
229000        297          8	 192	 87	 5	 6	 2	 3	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H4C6N3O6	HC	H6C6N12O12	H6C6N11O10	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
230000        300         12	 190	 1	 7	 1	 1	 87	 5	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
231000        297         10	 192	 85	 1	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
232000        298          9	 192	 87	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C6N12O12	H6C6N12O13	H6C6N12O11	H6C6N11O10	NO2	H6C6N10O9	N2O3	H12C12N23O22	H2C2N4O4	H4C4N5O4	
233000        298         13	 191	 1	 1	 84	 1	 2	 4	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
234000        298          9	 192	 87	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
235000        299         11	 191	 1	 1	 87	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
236000        300         11	 191	 1	 1	 86	 6	 7	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
237000        298          9	 192	 87	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
238000        298          9	 192	 87	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
239000        298          9	 192	 87	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
240000        298          9	 192	 87	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
241000        298          9	 192	 87	 5	 6	 2	 3	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N13O14	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
242000        300         10	 192	 83	 7	 7	 1	 3	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
243000        299          9	 192	 86	 5	 6	 3	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
244000        301         11	 191	 1	 1	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
245000        301          9	 192	 84	 6	 7	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
246000        301          9	 192	 84	 6	 7	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
247000        301         11	 191	 1	 1	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
248000        300          9	 192	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
249000        300          9	 192	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
250000        300          9	 192	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C6N12O12	H6C6N11O10	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
251000        302         10	 191	 1	 8	 84	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C5N2O4	HC2NO2	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
252000        301         11	 191	 1	 1	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
253000        301          9	 192	 84	 6	 7	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
254000        300          9	 192	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C3NO2	H2C4N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
255000        302         11	 191	 1	 1	 84	 6	 7	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
256000        301          9	 192	 84	 6	 7	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H6C6N14O15	H2C2N4O4	H4C4N5O4	
257000        300         12	 191	 1	 1	 84	 5	 6	 4	 4	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
258000        300          9	 192	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
259000        301         11	 191	 1	 1	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
260000        301         11	 191	 1	 1	 85	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H12C12N24O24	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
261000        299         10	 192	 83	 1	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N12O13	H6C6N12O11	H6C6N11O10	NO2	H6C6N10O9	N2O3	H2C2N4O4	H4C4N5O4	
262000        301         10	 192	 82	 1	 2	 6	 7	 4	 5	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H5C7N2O4	NO2	H6C6N12O12	H6C6N12O13	H6C6N12O11	H6C6N11O10	H6C6N10O9	N2O3	H2C2N4O4	H4C4N5O4	
263000        302         13	 190	 1	 1	 1	 7	 83	 1	 2	 5	 4	 5	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C6N12O12	H6C6N12O13	H6C6N12O11	H6C6N11O10	NO2	H6C6N10O9	N2O3	H2C2N4O4	H4C4N5O4	
264000        301         12	 191	 1	 1	 83	 1	 2	 5	 6	 4	 5	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H5C7N2O4	NO2	H6C6N12O12	H6C6N12O13	H6C6N10O10	N2O	H6C6N11O10	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
265000        303         13	 191	 1	 8	 82	 1	 1	 1	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N12O13	H6C6N10O10	N2O	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
266000        302         12	 192	 82	 1	 1	 1	 6	 7	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H4C5N2O4	HC2NO2	H6C6N12O12	H6C6N12O13	H6C6N10O10	N2O	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
267000        302         16	 190	 1	 1	 1	 1	 84	 1	 1	 1	 4	 5	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N12O11	O	H6C6N12O13	H6C6N10O10	N2O	H6C6N11O10	NO2	H6C6N10O9	N2O3	H2C2N4O4	H4C4N5O4	
268000        301         13	 192	 83	 2	 1	 1	 1	 1	 4	 5	 4	 5	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N12O13	H6C6N10O10	N2O	H6C6N11O10	NO2	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
269000        301         12	 192	 83	 1	 1	 1	 5	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N12O13	H6C6N10O10	N2O	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
270000        302         12	 192	 82	 6	 7	 1	 1	 1	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N12O13	H6C6N10O10	N2O	H12C12N23O22	NO2	H6C6N11O10	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
271000        301         13	 192	 81	 1	 1	 1	 1	 7	 5	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N12O13	H6C6N10O10	N2O	H12C12N23O22	NO2	H6C6N11O10	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
272000        302         13	 192	 80	 1	 1	 1	 1	 8	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O10	NO2	H6C6N12O13	H6C6N10O10	N2O	H12C12N23O22	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
273000        304         13	 192	 78	 8	 10	 1	 1	 1	 1	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N12O13	H6C6N10O10	N2O	H6C6N11O10	NO2	H12C12N23O22	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
274000        303         13	 192	 79	 1	 1	 1	 7	 9	 1	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C2	H2C5N3O6	H6C6N12O12	H6C6N12O13	H6C6N10O10	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	N2O3	H6C6N12O11	H2C2N4O4	H4C4N5O4	
275000        304         15	 191	 1	 1	 80	 2	 1	 1	 1	 8	 6	 4	 5	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N12O13	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
276000        305         13	 192	 79	 2	 6	 1	 1	 1	 9	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
277000        305         12	 192	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
278000        306         12	 192	 79	 3	 7	 1	 1	 9	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
279000        305         12	 192	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
280000        305         12	 192	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
281000        306         12	 192	 79	 3	 7	 1	 1	 9	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
282000        306         14	 191	 1	 1	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
283000        305         12	 192	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H3C2	H2C5N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H12C12N21O19	H2C2N4O4	H4C4N5O4	
284000        307         17	 190	 1	 1	 1	 1	 79	 3	 7	 1	 1	 9	 6	 3	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
285000        306         12	 192	 79	 3	 7	 1	 1	 9	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
286000        305         12	 192	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
287000        306         12	 192	 79	 3	 7	 1	 1	 9	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C4NO2	HC3N2O4	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N12O13	H6C6N11O10	H6C6N10O9	H6C6N12O11	H6C6N10O8	H2C2N4O4	H4C4N5O4	
288000        307         16	 191	 1	 1	 79	 3	 7	 1	 1	 9	 1	 5	 3	 1	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
289000        305         12	 192	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
290000        305         12	 192	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H4C6N3O6	HC	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
291000        306         14	 191	 1	 1	 80	 3	 7	 1	 1	 8	 6	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
292000        306         12	 192	 79	 3	 7	 1	 1	 9	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N11O9	NO2	N2O3	H6C6N10O10	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
293000        306         11	 192	 79	 2	 10	 7	 2	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
294000        307         12	 192	 78	 3	 7	 1	 1	 10	 8	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
295000        306         12	 192	 79	 3	 7	 1	 1	 9	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H6C6N12O11	H2C2N4O4	H4C4N5O4	
296000        306         12	 192	 79	 3	 7	 1	 1	 9	 7	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H5C7N3O6	H3C4N2O4	H2C3NO2	H6C6N12O12	H6C6N10O10	N2O3	N2O	H6C6N11O9	NO2	H6C6N11O10	H6C6N10O9	H2C2N4O4	H4C4N6O4	H6C6N12O11	H4C4N5O4	
