 ************************ Laplacian bond order matrix ************************
             1             2             3             4             5      
    20    0.00000116    0.00000000    0.00000000    0.00000000    0.00000000
    21    0.45000753    0.45235947    0.00000000    0.00000000    0.00000078
    22    0.00000262    0.00000086    0.00000000    0.00000000    0.00000000
    23    0.00000000    0.50375353    0.00000625    0.00000000    0.00000000
    24    0.00000000    0.00000495    0.00000000    0.00000000    0.00000000
    25    0.00000000    0.00000000    0.00000280    0.70792137    0.00000000
    26    0.00000000    0.00000000    0.00000412    0.52663423    0.00000000
    27    0.00000000    0.00000000    0.00000000    0.00000000    0.00000239
    28    0.00000000    0.00000000    0.00000034    0.00000000    0.00000637
    29    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    30    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    31    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    32    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    33    0.00000000    0.00000041    0.00000000    0.00000000    0.00000000
    34    0.00000081    0.00000000    0.00000000    0.00000000    0.00000000
    35    0.00000000    0.00000098    0.00000000    0.00000000    0.00000000
    36    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
            16            17            18            19            20      
     1    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     2    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     3    0.00000006    0.00001360    0.00000076    0.00000000    0.00000000
     4    0.00000000    0.00000817    0.00000000    0.00001126    0.00000000
     5    0.00000000    0.00000000    0.00000000    0.00006745    0.00000000
     6    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     7    0.00000000    0.00000964    0.00000000    0.00000299    0.00000000
     8    0.00000258    0.00000000    0.00000000    0.00000000    0.00000000
     9    0.00000459    0.47826168    0.00000546    0.00005219    0.00000000
    10    0.00000000    0.52586675    0.00000157    0.30790485    0.00000082
    11    0.00000000    0.00000481    0.00000000    0.56455806    0.00000116
    12    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    13    0.00000000    0.00000192    0.00000000    0.00000000    0.00000000
    14    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    15    0.24337887    0.00000308    0.00000000    0.00000000    0.00000000
    16    1.35851064    0.00000001    0.00000000    0.00000000    0.00000000
    17    0.00000001    1.21346314    0.20926939    0.00001167    0.00000000
    18    0.00000000    0.20926939    1.53138422    0.00000000    0.00000000
    19    0.00000000    0.00001167    0.00000000    1.14018244    0.26756433
    20    0.00000000    0.00000000    0.00000000    0.26756433    1.59453241
    21    0.00000000    0.00000000    0.00000000    0.00000123    0.00000000
    22    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    23    0.00000000    0.00000000    0.00000000    0.00000002    0.00000002
    24    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    25    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    26    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    27    0.59666655    0.00000000    0.00000000    0.00000000    0.00000000
    28    0.51845798    0.00000000    0.00000000    0.00000000    0.00000000
    29    0.00000000    0.00000378    0.66425019    0.00000000    0.00000000
    30    0.00000000    0.00000864    0.65785685    0.00000005    0.00000000
    31    0.00000000    0.00000000    0.00000000    0.00000456    0.69775054
    32    0.00000000    0.00000000    0.00000000    0.00000378    0.62921553
    33    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    34    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    35    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    36    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
            21            22            23            24            25      
     1    0.00000000    0.00000000    0.00000851    0.00000000    0.00000000
     2    0.00000000    0.00000000    0.00000000    0.00000000    0.00000008
     3    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     4    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     5    0.00001449    0.00000001    0.00000000    0.00000000    0.00000000
     6    0.00003172    0.00000000    0.00002362    0.00000055    0.00000000
     7    0.00000000    0.00000000    0.32748871    0.00000105    0.00000000
     8    0.00000259    0.00000000    0.00000753    0.00000000    0.00000005
     9    0.00000756    0.00000000    0.00000000    0.00000000    0.00000000
    10    0.00000000    0.00000000    0.00000458    0.00000000    0.00000000
    11    0.45000753    0.00000262    0.00000000    0.00000000    0.00000000
    12    0.45235947    0.00000086    0.50375353    0.00000495    0.00000000
    13    0.00000000    0.00000000    0.00000625    0.00000000    0.00000280
    14    0.00000000    0.00000000    0.00000000    0.00000000    0.70792137
    15    0.00000078    0.00000000    0.00000000    0.00000000    0.00000000
    16    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    17    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    18    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    19    0.00000123    0.00000000    0.00000002    0.00000000    0.00000000
    20    0.00000000    0.00000000    0.00000002    0.00000000    0.00000000
    21    1.16631894    0.26387868    0.00000428    0.00000000    0.00000000
    22    0.26387868    1.44174592    0.00000000    0.00000000    0.00000000
    23    0.00000428    0.00000000    1.09557158    0.26421232    0.00000000
    24    0.00000000    0.00000000    0.26421232    1.39133214    0.00000000
    25    0.00000000    0.00000000    0.00000000    0.00000000    0.70794428
    26    0.00000000    0.00000000    0.00000000    0.00000004    0.00001978
    27    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    28    0.00000000    0.00000000    0.00000000    0.00000000    0.00000020
    29    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    30    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    31    0.00000000    0.00000002    0.00000000    0.00000000    0.00000000
    32    0.00000000    0.00000000    0.00005211    0.00000000    0.00000000
    33    0.00000512    0.54993244    0.00000008    0.00000000    0.00000000
    34    0.00000549    0.62793129    0.00000000    0.00000000    0.00000000
    35    0.00000000    0.00000000    0.00000340    0.47893727    0.00000000
    36    0.00000000    0.00000000    0.00000660    0.64817595    0.00000000
            26            27            28            29            30      
     1    0.00000925    0.00000000    0.00000000    0.00000000    0.00000000
     2    0.00000000    0.00000000    0.00000183    0.00000000    0.00000000
     3    0.00000000    0.00000066    0.00000000    0.00000048    0.00000000
     4    0.00000000    0.00000000    0.00000000    0.00000000    0.00000232
     5    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     6    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     7    0.00000142    0.00000000    0.00000000    0.00000000    0.00000000
     8    0.00000000    0.00000000    0.00001354    0.00000000    0.00000000
     9    0.00000000    0.00000028    0.00000000    0.00000006    0.00000000
    10    0.00000000    0.00000000    0.00000000    0.00000000    0.00000680
    11    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    12    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    13    0.00000412    0.00000000    0.00000034    0.00000000    0.00000000
    14    0.52663423    0.00000000    0.00000000    0.00000000    0.00000000
    15    0.00000000    0.00000239    0.00000637    0.00000000    0.00000000
    16    0.00000000    0.59666655    0.51845798    0.00000000    0.00000000
    17    0.00000000    0.00000000    0.00000000    0.00000378    0.00000864
    18    0.00000000    0.00000000    0.00000000    0.66425019    0.65785685
    19    0.00000000    0.00000000    0.00000000    0.00000000    0.00000005
    20    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    21    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    22    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    23    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    24    0.00000004    0.00000000    0.00000000    0.00000000    0.00000000
    25    0.00001978    0.00000000    0.00000020    0.00000000    0.00000000
    26    0.52668086    0.00000000    0.00000000    0.00000000    0.00000000
    27    0.00000000    0.59668086    0.00000901    0.00000197    0.00000000
    28    0.00000000    0.00000901    0.51848926    0.00000000    0.00000000
    29    0.00000000    0.00000197    0.00000000    0.66426504    0.00000856
    30    0.00000000    0.00000000    0.00000000    0.00000856    0.65788322
    31    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    32    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    33    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    34    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    35    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    36    0.00001202    0.00000000    0.00000000    0.00000000    0.00000000
            31            32            33            34            35      
     1    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     2    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     3    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     4    0.00000000    0.00000001    0.00000000    0.00000000    0.00000000
     5    0.00000000    0.00000000    0.00000000    0.00000079    0.00000000
     6    0.00000000    0.00000000    0.00000001    0.00000000    0.00001882
     7    0.00000000    0.00000031    0.00000000    0.00000000    0.00000000
     8    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     9    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    10    0.00000000    0.00000038    0.00000000    0.00000000    0.00000000
    11    0.00000000    0.00000000    0.00000000    0.00000081    0.00000000
    12    0.00000000    0.00000000    0.00000041    0.00000000    0.00000098
    13    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    14    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    15    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    16    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    17    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    18    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    19    0.00000456    0.00000378    0.00000000    0.00000000    0.00000000
    20    0.69775054    0.62921553    0.00000000    0.00000000    0.00000000
    21    0.00000000    0.00000000    0.00000512    0.00000549    0.00000000
    22    0.00000002    0.00000000    0.54993244    0.62793129    0.00000000
    23    0.00000000    0.00005211    0.00000008    0.00000000    0.00000340
    24    0.00000000    0.00000000    0.00000000    0.00000000    0.47893727
    25    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    26    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    27    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    28    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    29    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    30    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    31    0.69776796    0.00000976    0.00000000    0.00000307    0.00000000
    32    0.00000976    0.62928188    0.00000000    0.00000000    0.00000000
    33    0.00000000    0.00000000    0.54994546    0.00000689    0.00000050
    34    0.00000307    0.00000000    0.00000689    0.62794833    0.00000000
    35    0.00000000    0.00000000    0.00000050    0.00000000    0.47897147
    36    0.00000000    0.00000000    0.00000000    0.00000000    0.00001049
            36      
     1    0.00000009
     2    0.00000000
     3    0.00000000
     4    0.00000000
     5    0.00000000
     6    0.00000000
     7    0.00000007
     8    0.00000000
     9    0.00000000
    10    0.00000000
    11    0.00000000
    12    0.00000000
    13    0.00000000
    14    0.00000000
    15    0.00000000
    16    0.00000000
    17    0.00000000
    18    0.00000000
    19    0.00000000
    20    0.00000000
    21    0.00000000
    22    0.00000000
    23    0.00000660
    24    0.64817595
    25    0.00000000
    26    0.00001202
    27    0.00000000
    28    0.00000000
    29    0.00000000
    30    0.00000000
    31    0.00000000
    32    0.00000000
    33    0.00000000
    34    0.00000000
    35    0.00001049
    36    0.64820522
