 ************************ Laplacian bond order matrix ************************
             1             2             3             4             5      
    35    0.00000000    0.00000000    0.00000000    0.00000000    0.00001752
    36    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
             6             7             8             9            10      
     1    0.00000000    0.00001834    0.75751985    0.00000000    0.00000000
     2    0.00000000    0.78541547    0.00000956    0.00000000    0.00000000
     3    0.00000000    0.00000000    0.00000000    0.80334204    0.00000895
     4    0.00000000    0.00000000    0.00000000    0.00001160    0.80605925
     5    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     6    0.76169402    0.00000000    0.00000000    0.00000000    0.00000000
     7    0.00000000    2.72010292    0.98956843    0.00000000    0.00000000
     8    0.00000000    0.98956843    2.54711443    0.00001950    0.00001504
     9    0.00000000    0.00000000    0.00001950    2.70530015    0.98004289
    10    0.00000000    0.00000000    0.00001504    0.98004289    2.58235074
    11    0.00001053    0.00001375    0.00000000    0.00000000    0.00000522
    12    0.76162563    0.00001267    0.00000000    0.00000256    0.00000000
    13    0.00002164    0.37400498    0.00000475    0.00000000    0.00000000
    14    0.00000000    0.57105928    0.00001600    0.00000000    0.00000000
    15    0.00000000    0.00000000    0.00000431    0.00000000    0.00000002
    16    0.00000000    0.00000215    0.31095295    0.00001426    0.46249654
    17    0.00000000    0.00000000    0.00000000    0.00000000    0.00000165
    18    0.00000000    0.00000000    0.00000258    0.00000056    0.00000000
    19    0.00000000    0.00000330    0.48899025    0.40268656    0.00001456
    20    0.00000000    0.00000000    0.00000000    0.00000615    0.33369702
    21    0.00002232    0.00000000    0.00000000    0.51917219    0.00000870
    22    0.00000000    0.00000259    0.00000000    0.00000000    0.00000000
    23    0.00000017    0.00000184    0.00000000    0.00000000    0.00000000
    24    0.00000000    0.00000000    0.00000000    0.00000121    0.00000000
    25    0.00000000    0.00000000    0.00001051    0.00000000    0.00000000
    26    0.00000000    0.00000011    0.00000000    0.00000000    0.00000000
    27    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    28    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    29    0.00000000    0.00000001    0.00000069    0.00000000    0.00000000
    30    0.00000000    0.00000000    0.00000000    0.00000062    0.00000000
    31    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    32    0.00000000    0.00000000    0.00000000    0.00000000    0.00000090
    33    0.00001373    0.00000000    0.00000000    0.00000000    0.00000000
    34    0.00000000    0.00000001    0.00000000    0.00000000    0.00000000
    35    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    36    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
            11            12            13            14            15      
     1    0.00000000    0.00000000    0.00000000    0.00000000    0.00000055
     2    0.00000000    0.00000000    0.00002896    0.00001767    0.00000000
     3    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     4    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     5    0.72009905    0.00001032    0.00000000    0.00001991    0.00000000
     6    0.00001053    0.76162563    0.00002164    0.00000000    0.00000000
     7    0.00001375    0.00001267    0.37400498    0.57105928    0.00000000
     8    0.00000000    0.00000000    0.00000475    0.00001600    0.00000431
     9    0.00000000    0.00000256    0.00000000    0.00000000    0.00000000
    10    0.00000522    0.00000000    0.00000000    0.00000000    0.00000002
    11    2.60001074    0.97718350    0.00001398    0.26058400    0.00000000
    12    0.97718350    2.63489784    0.50454198    0.00000511    0.00000000
    13    0.00001398    0.50454198    1.11201526    0.00000527    0.00000000
    14    0.26058400    0.00000511    0.00000527    1.09504237    0.00000000
    15    0.00000000    0.00000000    0.00000000    0.00000000    1.36847865
    16    0.00000000    0.00000000    0.00000000    0.00000119    0.19198494
    17    0.00000310    0.00000000    0.00000000    0.00000000    0.00000000
    18    0.00000000    0.00000000    0.00000077    0.00000000    0.00000000
    19    0.00000000    0.00000000    0.00000001    0.00000000    0.00000000
    20    0.64208765    0.00001324    0.00000000    0.00000173    0.00000000
    21    0.00000660    0.39149689    0.00000219    0.00000000    0.00000000
    22    0.00000145    0.00000000    0.00000000    0.26332507    0.00000000
    23    0.00000000    0.00000290    0.23338395    0.00000000    0.00000000
    24    0.00000000    0.00000031    0.00000000    0.00000000    0.00000000
    25    0.00000000    0.00000000    0.00000000    0.00000000    0.54103466
    26    0.00000000    0.00000000    0.00000000    0.00000267    0.00000000
    27    0.00000000    0.00000000    0.00000000    0.00000000    0.63545416
    28    0.00000141    0.00000000    0.00000000    0.00000000    0.00000000
    29    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    30    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    31    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    32    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    33    0.00000000    0.00000267    0.00000279    0.00000000    0.00000000
    34    0.00000000    0.00000000    0.00000399    0.00000000    0.00000000
    35    0.00000050    0.00000000    0.00000000    0.00000447    0.00000000
    36    0.00000000    0.00000006    0.00000000    0.00000000    0.00000000
            16            17            18            19            20      
     1    0.00000425    0.00000000    0.00000000    0.00006019    0.00000000
     2    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     3    0.00000000    0.00000000    0.00000000    0.00003633    0.00000000
     4    0.00004351    0.00000001    0.00000000    0.00000000    0.00004309
     5    0.00000000    0.00000000    0.00000000    0.00000000    0.00001174
     6    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     7    0.00000215    0.00000000    0.00000000    0.00000330    0.00000000
     8    0.31095295    0.00000000    0.00000258    0.48899025    0.00000000
     9    0.00001426    0.00000000    0.00000056    0.40268656    0.00000615
    10    0.46249654    0.00000165    0.00000000    0.00001456    0.33369702
    11    0.00000000    0.00000310    0.00000000    0.00000000    0.64208765
    12    0.00000000    0.00000000    0.00000000    0.00000000    0.00001324
    13    0.00000000    0.00000000    0.00000077    0.00000001    0.00000000
    14    0.00000119    0.00000000    0.00000000    0.00000000    0.00000173
    15    0.19198494    0.00000000    0.00000000    0.00000000    0.00000000
    16    0.96551568    0.00000000    0.00000000    0.00000613    0.00000224
    17    0.00000000    1.50748001    0.00000000    0.00000000    0.25123658
    18    0.00000000    0.00000000    1.38228064    0.24242501    0.00000000
    19    0.00000613    0.00000000    0.24242501    1.13423288    0.00000000
    20    0.00000224    0.25123658    0.00000000    0.00000000    1.22710933
    21    0.00000000    0.00000000    0.00000000    0.00000253    0.00000110
    22    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    23    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    24    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    25    0.00000362    0.00000000    0.00000000    0.00000000    0.00000000
    26    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    27    0.00000388    0.00000000    0.00000000    0.00000000    0.00000000
    28    0.00000000    0.62879312    0.00000000    0.00000000    0.00000424
    29    0.00000000    0.00000000    0.52765143    0.00000477    0.00000000
    30    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    31    0.00000000    0.00000000    0.61220029    0.00000324    0.00000000
    32    0.00000001    0.62744556    0.00000000    0.00000000    0.00000455
    33    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    34    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    35    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    36    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
            21            22            23            24            25      
     1    0.00000000    0.00000000    0.00000000    0.00000000    0.00001390
     2    0.00000000    0.00000002    0.00000002    0.00000000    0.00000000
     3    0.00003807    0.00000000    0.00000000    0.00000003    0.00000000
     4    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     5    0.00000000    0.00000020    0.00000000    0.00000000    0.00000000
     6    0.00002232    0.00000000    0.00000017    0.00000000    0.00000000
     7    0.00000000    0.00000259    0.00000184    0.00000000    0.00000000
     8    0.00000000    0.00000000    0.00000000    0.00000000    0.00001051
     9    0.51917219    0.00000000    0.00000000    0.00000121    0.00000000
    10    0.00000870    0.00000000    0.00000000    0.00000000    0.00000000
    11    0.00000660    0.00000145    0.00000000    0.00000000    0.00000000
    12    0.39149689    0.00000000    0.00000290    0.00000031    0.00000000
    13    0.00000219    0.00000000    0.23338395    0.00000000    0.00000000
    14    0.00000000    0.26332507    0.00000000    0.00000000    0.00000000
    15    0.00000000    0.00000000    0.00000000    0.00000000    0.54103466
    16    0.00000000    0.00000000    0.00000000    0.00000000    0.00000362
    17    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    18    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    19    0.00000253    0.00000000    0.00000000    0.00000000    0.00000000
    20    0.00000110    0.00000000    0.00000000    0.00000000    0.00000000
    21    1.13074957    0.00000000    0.00000000    0.21999021    0.00000000
    22    0.00000000    1.38183441    0.00000001    0.00000000    0.00000000
    23    0.00000000    0.00000001    1.43377371    0.00000000    0.00000000
    24    0.21999021    0.00000000    0.00000000    1.42101610    0.00000000
    25    0.00000000    0.00000000    0.00000000    0.00000000    0.54107933
    26    0.00000000    0.57008190    0.00000000    0.00000000    0.00000000
    27    0.00000000    0.00000000    0.00000000    0.00000000    0.00001663
    28    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    29    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    30    0.00000580    0.00000000    0.00000000    0.63594793    0.00000000
    31    0.00000007    0.00000000    0.00000000    0.00004268    0.00000000
    32    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    33    0.00000000    0.00000000    0.59660003    0.00000000    0.00000000
    34    0.00000000    0.00000000    0.60378478    0.00000000    0.00000000
    35    0.00000000    0.54842317    0.00000000    0.00000000    0.00000000
    36    0.00000290    0.00000000    0.00000000    0.56503373    0.00000000
            26            27            28            29            30      
     1    0.00000000    0.00000000    0.00000000    0.00000020    0.00000000
     2    0.00000018    0.00000000    0.00000000    0.00000000    0.00000000
     3    0.00000000    0.00000000    0.00000000    0.00000000    0.00000372
     4    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     5    0.00000000    0.00000000    0.00000024    0.00000000    0.00000000
     6    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     7    0.00000011    0.00000000    0.00000000    0.00000001    0.00000000
     8    0.00000000    0.00000000    0.00000000    0.00000069    0.00000000
     9    0.00000000    0.00000000    0.00000000    0.00000000    0.00000062
    10    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    11    0.00000000    0.00000000    0.00000141    0.00000000    0.00000000
    12    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    13    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    14    0.00000267    0.00000000    0.00000000    0.00000000    0.00000000
    15    0.00000000    0.63545416    0.00000000    0.00000000    0.00000000
    16    0.00000000    0.00000388    0.00000000    0.00000000    0.00000000
    17    0.00000000    0.00000000    0.62879312    0.00000000    0.00000000
    18    0.00000000    0.00000000    0.00000000    0.52765143    0.00000000
    19    0.00000000    0.00000000    0.00000000    0.00000477    0.00000000
    20    0.00000000    0.00000000    0.00000424    0.00000000    0.00000000
    21    0.00000000    0.00000000    0.00000000    0.00000000    0.00000580
    22    0.57008190    0.00000000    0.00000000    0.00000000    0.00000000
    23    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    24    0.00000000    0.00000000    0.00000000    0.00000000    0.63594793
    25    0.00000000    0.00001663    0.00000000    0.00000000    0.00000000
    26    0.57010277    0.00000000    0.00000000    0.00000000    0.00000000
    27    0.00000000    0.63547467    0.00000000    0.00000000    0.00000000
    28    0.00000000    0.00000000    0.62881281    0.00000000    0.00000000
    29    0.00000000    0.00000000    0.00000000    0.52766493    0.00000000
    30    0.00000000    0.00000000    0.00000000    0.00000000    0.63597193
    31    0.00000000    0.00000000    0.00000000    0.00000783    0.00000063
    32    0.00000000    0.00000000    0.00001357    0.00000000    0.00000000
    33    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    34    0.00000007    0.00000000    0.00000000    0.00000000    0.00000000
    35    0.00001785    0.00000000    0.00000023    0.00000000    0.00000000
    36    0.00000000    0.00000000    0.00000000    0.00000000    0.00001324
            31            32            33            34            35      
     1    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     2    0.00000000    0.00000000    0.00000000    0.00000003    0.00000000
     3    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     4    0.00000000    0.00000071    0.00000000    0.00000000    0.00000000
     5    0.00000000    0.00000000    0.00000000    0.00000000    0.00001752
     6    0.00000000    0.00000000    0.00001373    0.00000000    0.00000000
     7    0.00000000    0.00000000    0.00000000    0.00000001    0.00000000
     8    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     9    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    10    0.00000000    0.00000090    0.00000000    0.00000000    0.00000000
    11    0.00000000    0.00000000    0.00000000    0.00000000    0.00000050
    12    0.00000000    0.00000000    0.00000267    0.00000000    0.00000000
    13    0.00000000    0.00000000    0.00000279    0.00000399    0.00000000
    14    0.00000000    0.00000000    0.00000000    0.00000000    0.00000447
    15    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    16    0.00000000    0.00000001    0.00000000    0.00000000    0.00000000
    17    0.00000000    0.62744556    0.00000000    0.00000000    0.00000000
    18    0.61220029    0.00000000    0.00000000    0.00000000    0.00000000
    19    0.00000324    0.00000000    0.00000000    0.00000000    0.00000000
    20    0.00000000    0.00000455    0.00000000    0.00000000    0.00000000
    21    0.00000007    0.00000000    0.00000000    0.00000000    0.00000000
    22    0.00000000    0.00000000    0.00000000    0.00000000    0.54842317
    23    0.00000000    0.00000000    0.59660003    0.60378478    0.00000000
    24    0.00004268    0.00000000    0.00000000    0.00000000    0.00000000
    25    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    26    0.00000000    0.00000000    0.00000000    0.00000007    0.00001785
    27    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    28    0.00000000    0.00001357    0.00000000    0.00000000    0.00000023
    29    0.00000783    0.00000000    0.00000000    0.00000000    0.00000000
    30    0.00000063    0.00000000    0.00000000    0.00000000    0.00000000
    31    0.61225480    0.00000000    0.00000000    0.00000000    0.00000000
    32    0.00000000    0.62746531    0.00000000    0.00000000    0.00000000
    33    0.00000000    0.00000000    0.59663732    0.00001808    0.00000000
    34    0.00000000    0.00000000    0.00001808    0.60380695    0.00000000
    35    0.00000000    0.00000000    0.00000000    0.00000000    0.54846375
    36    0.00000007    0.00000000    0.00000000    0.00000000    0.00000000
            36      
     1    0.00000000
     2    0.00000000
     3    0.00000000
     4    0.00000000
     5    0.00000000
     6    0.00000000
     7    0.00000000
     8    0.00000000
     9    0.00000000
    10    0.00000000
    11    0.00000000
    12    0.00000006
    13    0.00000000
    14    0.00000000
    15    0.00000000
    16    0.00000000
    17    0.00000000
    18    0.00000000
    19    0.00000000
    20    0.00000000
    21    0.00000290
    22    0.00000000
    23    0.00000000
    24    0.56503373
    25    0.00000000
    26    0.00000000
    27    0.00000000
    28    0.00000000
    29    0.00000000
    30    0.00001324
    31    0.00000007
    32    0.00000000
    33    0.00000000
    34    0.00000000
    35    0.00000000
    36    0.56505000
