R<ID>;S<ID>'s;Formula's;SMILES;k;klo;kup;N
R0;S0 + S383 -> S61;CHN + CHN -> C2H2N2;C#N,[C]=N:N=[C]C=[N];5.018333e+11;2.125933e+10;2.391320e+12;1
R0*;S61 -> S0 + S383;C2H2N2 -> CHN + CHN;N=[C]C=[N]:C#N,[C]=N;0.000000e+00;0.000000e+00;2.139809e+12;0
R1;S2 + S477 -> S368;C7H5NO2 + HO -> C7H6NO3;CC1=C=CC(=C[C]1)N([O])[O],[OH]:O[C@H]1[C]=C(C)[C]C=C1N([O])[O];4.880065e+09;2.067358e+08;2.325433e+10;1
R1*;S368 -> S2 + S477;C7H6NO3 -> C7H5NO2 + HO;O[C@H]1[C]=C(C)[C]C=C1N([O])[O]:CC1=C=CC(=C[C]1)N([O])[O],[OH];6.666667e+11;2.824222e+10;3.176779e+12;1
R2;S4 + S625 -> S571;C7H5N2O4 + NO2 -> C7H5N3O6;C[C]1C(=C[C]C=C1N([O])[O])N([O])[O],[O]N=O:[O]N([C]1C=C(N([O])[O])[C](C(=C1)N([O])[O])C)[O];5.236522e+10;2.218365e+09;2.495291e+11;1
R2*;S571 -> S4 + S625;C7H5N3O6 -> C7H5N2O4 + NO2;[O]N([C]1C=C(N([O])[O])[C](C(=C1)N([O])[O])C)[O]:C[C]1C(=C[C]C=C1N([O])[O])N([O])[O],[O]N=O;0.000000e+00;0.000000e+00;2.972841e+09;0
R3;S6 + S389 + S477 -> S57 + S194;C2N2 + H2N + HO -> C2HN3 + H2O;N#CC#N,[NH2],[OH]:N=N[C]=C=[N],O;5.330739e+07;2.258279e+06;2.540187e+08;1
R3*;S57 + S194 -> S6 + S389 + S477;C2HN3 + H2O -> C2N2 + H2N + HO;N=N[C]=C=[N],O:N#CC#N,[NH2],[OH];0.000000e+00;0.000000e+00;9.293375e+08;0
R4;S7 + S382 -> S467;C2N2O + C2HN -> C4HN3O;N#COC#N,[C]=C=N:[N]=[C]O[C]N=C=C=N;3.961842e+10;1.678368e+09;1.887884e+11;1
R4*;S467 -> S7 + S382;C4HN3O -> C2N2O + C2HN;[N]=[C]O[C]N=C=C=N:N#COC#N,[C]=C=N;0.000000e+00;0.000000e+00;7.489331e+12;0
R5;S7 -> S380 + S479;C2N2O -> CN + CNO;N#COC#N:[C]#N,[O]C#N;6.711409e+10;1.018458e+10;2.148061e+11;2
R5*;S380 + S479 -> S7;CN + CNO -> C2N2O;[C]#N,[O]C#N:N#COC#N;0.000000e+00;0.000000e+00;2.080773e+10;0
R6;S8 -> S6 + S479;C3N3O -> C2N2 + CNO;N#CON=C=C=[N]:N#CC#N,[O]C#N;1.000000e+13;4.236333e+11;4.765168e+13;1
R6*;S6 + S479 -> S8;C2N2 + CNO -> C3N3O;N#CC#N,[O]C#N:N#CON=C=C=[N];0.000000e+00;0.000000e+00;1.300670e+10;0
R7;S5 + S300 -> S373;H3N + C2H2N2O2 -> C2H5N3O2;N,OC(=C=N)N=O:O[N]/C(=C(/[NH])\N)/O;6.272917e+10;2.657417e+09;2.989150e+11;1
R7*;S373 -> S5 + S300;C2H5N3O2 -> H3N + C2H2N2O2;O[N]/C(=C(/[NH])\N)/O:N,OC(=C=N)N=O;0.000000e+00;0.000000e+00;2.475812e+11;0
R8;S5 + S379 + S625 -> S15;H3N + C2HNO2 + NO2 -> C2H4N3O4;N,[CH]=[C]N([O])[O],[O]N=O:N/C=C(/N([O])[O])\N([O])O;3.041307e+06;1.288399e+05;1.449234e+07;1
R8*;S15 -> S5 + S379 + S625;C2H4N3O4 -> H3N + C2HNO2 + NO2;N/C=C(/N([O])[O])\N([O])O:N,[CH]=[C]N([O])[O],[O]N=O;0.000000e+00;0.000000e+00;1.664296e+12;0
R9;S5 + S386 -> S379 + S389;H3N + C2NO2 -> C2HNO2 + H2N;N,[C]=[C]N([O])[O]:[CH]=[C]N([O])[O],[NH2];1.075357e+10;4.555571e+08;5.124258e+10;1
R9*;S379 + S389 -> S5 + S386;C2HNO2 + H2N -> H3N + C2NO2;[CH]=[C]N([O])[O],[NH2]:N,[C]=[C]N([O])[O];0.000000e+00;0.000000e+00;4.502196e+09;0
R10;S5 + S387 + S584 -> S5 + S334;H3N + H + C2HN2O2 -> H3N + C2H2N2O2;N,[H],[O]N([C]=C=N)[O]:N,ON([C]=C=N)[O];3.288788e+07;1.393240e+06;1.567163e+08;1
R10*;S5 + S334 -> S5 + S387 + S584;H3N + C2H2N2O2 -> H3N + H + C2HN2O2;N,ON([C]=C=N)[O]:N,[H],[O]N([C]=C=N)[O];0.000000e+00;0.000000e+00;4.705347e+08;0
R11;S5 + S389 -> S114 + S387;H3N + H2N -> H4N2 + H;N,[NH2]:NN,[H];1.282387e+07;5.432619e+05;6.110790e+07;1
R11*;S114 + S387 -> S5 + S389;H4N2 + H -> H3N + H2N;NN,[H]:N,[NH2];6.994193e+09;2.962973e+08;3.332851e+10;1
R12;S5 + S390 -> S48 + S388;H3N + HN -> H2N2 + H2;N,[NH]:N=N,[H][H];1.090152e+09;4.618248e+07;5.194758e+09;1
R12*;S48 + S388 -> S5 + S390;H2N2 + H2 -> H3N + HN;N=N,[H][H]:N,[NH];0.000000e+00;0.000000e+00;2.396745e+09;0
R13;S5 + S390 -> S389 + S389;H3N + HN -> H2N + H2N;N,[NH]:[NH2],[NH2];2.180304e+09;3.308618e+08;6.978305e+09;2
R13*;S389 + S389 -> S5 + S390;H2N + H2N -> H3N + HN;[NH2],[NH2]:N,[NH];0.000000e+00;0.000000e+00;4.121651e+07;0
R14;S5 + S461 -> S134 + S387;H3N + NO -> H2N2O + H;N,[N]=O:NN=O,[H];2.077526e+07;8.801093e+05;9.899761e+07;1
R14*;S134 + S387 -> S5 + S461;H2N2O + H -> H3N + NO;NN=O,[H]:N,[N]=O;0.000000e+00;0.000000e+00;1.270444e+11;0
R15;S5 + S477 -> S194 + S389;H3N + HO -> H2O + H2N;N,[OH]:O,[NH2];4.237562e+08;1.489994e+08;9.207756e+08;5
R15*;S194 + S389 -> S5 + S477;H2O + H2N -> H3N + HO;O,[NH2]:N,[OH];1.471143e+07;2.232464e+06;4.708557e+07;2
R16;S5 + S497 -> S5 + S387 + S498;H3N + C2H5N3O3 -> H3N + H + C2H4N3O3;N,[O]N(C(=C(N)N)O)[O]:N,[H],[O]N(C(=C(N)N)[O])[O];2.228719e+09;9.441599e+07;1.062022e+10;1
R16*;S5 + S387 + S498 -> S5 + S497;H3N + H + C2H4N3O3 -> H3N + C2H5N3O3;N,[H],[O]N(C(=C(N)N)[O])[O]:N,[O]N(C(=C(N)N)O)[O];0.000000e+00;0.000000e+00;5.302034e+09;0
R17;S5 + S500 -> S138;H3N + C2H2N4O4 -> C2H5N5O4;N,[O]N(C(=C(N)[N])N([O])[O])[O]:NNC(=C(N([O])[O])N([O])[O])N;1.228980e+11;5.206367e+09;5.856295e+11;1
R17*;S138 -> S5 + S500;C2H5N5O4 -> H3N + C2H2N4O4;NNC(=C(N([O])[O])N([O])[O])N:N,[O]N(C(=C(N)[N])N([O])[O])[O];0.000000e+00;0.000000e+00;2.723393e+12;0
R18;S5 + S531 -> S525;H3N + C7H4N3O6 -> C7H7N4O6;N,[O]N(C1=C=C(C(=C([CH]1)N([O])[O])C)N([O])[O])[O]:[O]N(C1=C(C)[C]([C@H](C(=C1)N([O])[O])N)N([O])[O])[O];5.149209e+09;7.813939e+08;1.648062e+10;2
R18*;S525 -> S5 + S531;C7H7N4O6 -> H3N + C7H4N3O6;[O]N(C1=C(C)[C]([C@H](C(=C1)N([O])[O])N)N([O])[O])[O]:N,[O]N(C1=C=C(C(=C([CH]1)N([O])[O])C)N([O])[O])[O];9.523810e+10;4.034603e+09;4.538255e+11;1
R19;S5 + S589 -> S340 + S387;H3N + C7H4N3O6 -> C7H6N4O6 + H;N,[O]N(c1[c]c(N([O])[O])c(c(c1)N(O)[O])[CH2])[O]:ON(c1cc(N([O])[O])c(c(c1[CH2])N([O])[O])N)[O],[H];3.542353e+11;1.500659e+10;1.687991e+12;1
R19*;S340 + S387 -> S5 + S589;C7H6N4O6 + H -> H3N + C7H4N3O6;ON(c1cc(N([O])[O])c(c(c1[CH2])N([O])[O])N)[O],[H]:N,[O]N(c1[c]c(N([O])[O])c(c(c1)N(O)[O])[CH2])[O];0.000000e+00;0.000000e+00;4.510075e+12;0
R20;S5 + S590 -> S563;H3N + C7H4N3O6 -> C7H7N4O6;N,[O]N(c1[c]c(N([O])[O])c(c(c1)N([O])[O])C)[O]:[O]N([C]1C=C(N(O)[O])C(=C([C@H]1N)N([O])[O])[CH2])[O];3.542353e+11;1.500659e+10;1.687991e+12;1
R20*;S563 -> S5 + S590;C7H7N4O6 -> H3N + C7H4N3O6;[O]N([C]1C=C(N(O)[O])C(=C([C@H]1N)N([O])[O])[CH2])[O]:N,[O]N(c1[c]c(N([O])[O])c(c(c1)N([O])[O])C)[O];0.000000e+00;0.000000e+00;2.995732e+13;0
R21;S5 + S615 -> S11 + S387;H3N + C2HN2O2 -> C2H3N3O2 + H;N,[O]N/[C]=C\1/[N]O1:N/C(=C/1\[N]O1)/N[O],[H];6.766292e+10;2.866427e+09;3.224252e+11;1
R21*;S11 + S387 -> S5 + S615;C2H3N3O2 + H -> H3N + C2HN2O2;N/C(=C/1\[N]O1)/N[O],[H]:N,[O]N/[C]=C\1/[N]O1;0.000000e+00;0.000000e+00;1.804030e+13;0
R22;S10 -> S177;C2H3N3O5 -> C2H3N3O5;N/C(=C(\N([O])[O])/N([O])O)/[O]:N[C]1OC1(N([O])[O])N([O])O;2.680965e+10;1.135746e+09;1.277525e+11;1
R22*;S177 -> S10;C2H3N3O5 -> C2H3N3O5;N[C]1OC1(N([O])[O])N([O])O:N/C(=C(\N([O])[O])/N([O])O)/[O];2.000000e+12;8.472667e+10;9.530336e+12;1
R23;S10 -> S326 + S389;C2H3N3O5 -> C2HN2O5 + H2N;N/C(=C(\N([O])[O])/N([O])O)/[O]:ON(C(=C=O)N([O])[O])[O],[NH2];2.680965e+10;1.135746e+09;1.277525e+11;1
R23*;S326 + S389 -> S10;C2HN2O5 + H2N -> C2H3N3O5;ON(C(=C=O)N([O])[O])[O],[NH2]:N/C(=C(\N([O])[O])/N([O])O)/[O];0.000000e+00;0.000000e+00;1.339295e+10;0
R24;S11 -> S14;C2H3N3O2 -> C2H3N3O2;N/C(=C/1\[N]O1)/N[O]:N/C(=[C]\N=O)/N[O];1.000000e+13;4.236333e+11;4.765168e+13;1
R24*;S14 -> S11;C2H3N3O2 -> C2H3N3O2;N/C(=[C]\N=O)/N[O]:N/C(=C/1\[N]O1)/N[O];0.000000e+00;0.000000e+00;2.995732e+12;0
R25;S12 -> S89 + S477;C2H3N3O2 -> C2H2N3O + HO;N/C(=C\1/[N]O1)/N[O]:NC(=C=[N])N=O,[OH];3.448276e+11;1.460805e+10;1.643161e+12;1
R25*;S89 + S477 -> S12;C2H2N3O + HO -> C2H3N3O2;NC(=C=[N])N=O,[OH]:N/C(=C\1/[N]O1)/N[O];0.000000e+00;0.000000e+00;3.359460e+10;0
R26;S13 -> S81;C2H3N2O3 -> C2H3N2O3;N/C(=[C]\N([O])[O])/O:NC(=C1ON1[O])O;4.166667e+11;1.765139e+10;1.985487e+12;1
R26*;S81 -> S13;C2H3N2O3 -> C2H3N2O3;NC(=C1ON1[O])O:N/C(=[C]\N([O])[O])/O;0.000000e+00;0.000000e+00;2.995732e+13;0
R27;S14 + S387 -> S5 + S615;C2H3N3O2 + H -> H3N + C2HN2O2;N/C(=[C]\N=O)/N[O],[H]:N,[O]N/[C]=C\1/[N]O1;5.018333e+11;2.125933e+10;2.391320e+12;1
R27*;S5 + S615 -> S14 + S387;H3N + C2HN2O2 -> C2H3N3O2 + H;N,[O]N/[C]=C\1/[N]O1:N/C(=[C]\N=O)/N[O],[H];0.000000e+00;0.000000e+00;2.027000e+11;0
R28;S14 + S387 -> S5 + S626;C2H3N3O2 + H -> H3N + C2HN2O2;N/C(=[C]\N=O)/N[O],[H]:N,[O]NC#CN=O;5.018333e+11;2.125933e+10;2.391320e+12;1
R28*;S5 + S626 -> S14 + S387;H3N + C2HN2O2 -> C2H3N3O2 + H;N,[O]NC#CN=O:N/C(=[C]\N=O)/N[O],[H];0.000000e+00;0.000000e+00;4.476501e+10;0
R29;S15 -> S16 + S477;C2H4N3O4 -> C2H3N3O3 + HO;N/C=C(/N([O])[O])\N([O])O:N/C=C(/N([O])[O])\N=O,[OH];5.555556e+11;2.353519e+10;2.647316e+12;1
R29*;S16 + S477 -> S15;C2H3N3O3 + HO -> C2H4N3O4;N/C=C(/N([O])[O])\N=O,[OH]:N/C=C(/N([O])[O])\N([O])O;0.000000e+00;0.000000e+00;3.221482e+11;0
R30;S16 + S477 -> S46 + S194;C2H3N3O3 + HO -> C2H2N3O3 + H2O;N/C=C(/N([O])[O])\N=O,[OH]:N=C[C@]1(O[N]1)N([O])[O],O;1.075357e+11;4.555571e+09;5.124258e+11;1
R30*;S46 + S194 -> S16 + S477;C2H2N3O3 + H2O -> C2H3N3O3 + HO;N=C[C@]1(O[N]1)N([O])[O],O:N/C=C(/N([O])[O])\N=O,[OH];0.000000e+00;0.000000e+00;2.004478e+11;0
R31;S16 -> S108 + S625;C2H3N3O3 -> C2H3N2O + NO2;N/C=C(/N([O])[O])\N=O:NC=C1[N]O1,[O]N=O;4.347826e+11;1.841884e+10;2.071812e+12;1
R31*;S108 + S625 -> S16;C2H3N2O + NO2 -> C2H3N3O3;NC=C1[N]O1,[O]N=O:N/C=C(/N([O])[O])\N=O;0.000000e+00;0.000000e+00;3.189022e+08;0
R32;S17 + S625 -> S526 + S625;C7H7N3O4 + NO2 -> C7H7N3O4 + NO2;N/C=C/1\[CH]C(=C([C]1N([O])[O])C)N([O])[O],[O]N=O:[O]N(C1=C(C)[C]2[C@]([CH]1)(N([O])[O])[C@H]2N)[O],[O]N=O;3.041414e+10;1.288444e+09;1.449285e+11;1
R32*;S526 + S625 -> S17 + S625;C7H7N3O4 + NO2 -> C7H7N3O4 + NO2;[O]N(C1=C(C)[C]2[C@]([CH]1)(N([O])[O])[C@H]2N)[O],[O]N=O:N/C=C/1\[CH]C(=C([C]1N([O])[O])C)N([O])[O],[O]N=O;0.000000e+00;0.000000e+00;9.065477e+10;0
R33;S18 -> S109 + S477;C2H4N2O2 -> C2H3N2O + HO;N/C=[C]\N(O)[O]:NC=C=N[O],[OH];8.000000e+10;3.389067e+09;3.812135e+11;1
R33*;S109 + S477 -> S18;C2H3N2O + HO -> C2H4N2O2;NC=C=N[O],[OH]:N/C=[C]\N(O)[O];0.000000e+00;0.000000e+00;1.756602e+10;0
R34;S20 + S491 + S625 -> S29 + S355 + S499;C2H3N3O4 + C2H3N3O2 + NO2 -> C2H2N2O2 + HNO2 + C2H3N4O4;N/[C]=C(/N([O])[O])\N([O])O,[O]N(/[C]=C(/N)\[NH])[O],[O]N=O:N/[C]=[C]/N([O])[O],ON=O,[O]N(C(=C(N)[NH])N([O])[O])[O];1.908657e+11;8.085708e+09;9.095072e+11;1
R34*;S29 + S355 + S499 -> S20 + S491 + S625;C2H2N2O2 + HNO2 + C2H3N4O4 -> C2H3N3O4 + C2H3N3O2 + NO2;N/[C]=[C]/N([O])[O],ON=O,[O]N(C(=C(N)[NH])N([O])[O])[O]:N/[C]=C(/N([O])[O])\N([O])O,[O]N(/[C]=C(/N)\[NH])[O],[O]N=O;0.000000e+00;0.000000e+00;3.579399e+07;0
R35;S21 -> S327 + S388;C2H3N3O4 -> C2HN3O4 + H2;N/[C]=C(\N([O])[O])/N(O)[O]:ON(C(=C=[N])N([O])[O])[O],[H][H];3.333333e+12;1.412111e+11;1.588389e+13;1
R35*;S327 + S388 -> S21;C2HN3O4 + H2 -> C2H3N3O4;ON(C(=C=[N])N([O])[O])[O],[H][H]:N/[C]=C(\N([O])[O])/N(O)[O];0.000000e+00;0.000000e+00;6.301187e+09;0
R36;S22 + S606 -> S325 + S599;C2H3N3O4 + C7H5N3O6 -> C2H2N3O4 + C7H6N3O6;N/[C]=C(\N([O])[O])/N([O])O,[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O]:ON(C(=C=N)N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N(O)[O])C)[O];1.604583e+09;6.797548e+07;7.646108e+09;1
R36*;S325 + S599 -> S22 + S606;C2H2N3O4 + C7H6N3O6 -> C2H3N3O4 + C7H5N3O6;ON(C(=C=N)N([O])[O])[O],[O]N(c1cc(N([O])[O])c(c(c1)N(O)[O])C)[O]:N/[C]=C(\N([O])[O])/N([O])O,[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O];0.000000e+00;0.000000e+00;5.151428e+09;0
R37;S23 -> S72 + S625;C2H3N2O3 -> C2H3NO + NO2;N/[C]=C(\N([O])[O])/O:NC#CO,[O]N=O;1.000000e+13;4.236333e+11;4.765168e+13;1
R37*;S72 + S625 -> S23;C2H3NO + NO2 -> C2H3N2O3;NC#CO,[O]N=O:N/[C]=C(\N([O])[O])/O;0.000000e+00;0.000000e+00;2.460824e+09;0
R38;S24 -> S76 + S625;C2H2N2O2 -> C2H2N + NO2;N/[C]=C/1\ON1[O]:NC#[C],[O]N=O;5.000000e+12;2.118167e+11;2.382584e+13;1
R38*;S76 + S625 -> S24;C2H2N + NO2 -> C2H2N2O2;NC#[C],[O]N=O:N/[C]=C/1\ON1[O];0.000000e+00;0.000000e+00;3.148449e+08;0
R39;S25 -> S45;C2H4N2 -> C2H4N2;N/[C]=C/[NH]:N=CC=N;1.000000e+12;4.236333e+10;4.765168e+12;1
R39*;S45 -> S25;C2H4N2 -> C2H4N2;N=CC=N:N/[C]=C/[NH];1.111111e+12;4.707037e+10;5.294631e+12;1
R40;S26 -> S106;C2H3NO -> C2H3NO;N/[C]=C/[O]:NC1=CO1;1.000000e+13;4.236333e+11;4.765168e+13;1
R40*;S106 -> S26;C2H3NO -> C2H3NO;NC1=CO1:N/[C]=C/[O];0.000000e+00;0.000000e+00;4.608819e+11;0
R41;S27 + S606 -> S33 + S601;C2H2N2O + C7H5N3O6 -> C2HN2O + C7H6N3O6;N/[C]=C\1/[N]O1,[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O]:N=C=C1[N]O1,[O]N(c1cc(N([O])[O])c(c(c1)N([O])O)C)[O];7.002326e+08;2.966419e+07;3.336726e+09;1
R41*;S33 + S601 -> S27 + S606;C2HN2O + C7H6N3O6 -> C2H2N2O + C7H5N3O6;N=C=C1[N]O1,[O]N(c1cc(N([O])[O])c(c(c1)N([O])O)C)[O]:N/[C]=C\1/[N]O1,[O]N(c1cc(N([O])[O])c(c(c1)N([O])[O])C)[O];0.000000e+00;0.000000e+00;5.823208e+09;0
R42;S27 -> S33 + S387;C2H2N2O -> C2HN2O + H;N/[C]=C\1/[N]O1:N=C=C1[N]O1,[H];1.041667e+11;4.412847e+09;4.963717e+11;1
R42*;S33 + S387 -> S27;C2HN2O + H -> C2H2N2O;N=C=C1[N]O1,[H]:N/[C]=C\1/[N]O1;0.000000e+00;0.000000e+00;1.623789e+10;0
R43;S27 -> S71;C2H2N2O -> C2H2N2O;N/[C]=C\1/[N]O1:NC#CN=O;7.291667e+11;3.097775e+11;1.419951e+12;7
R43*;S71 -> S27;C2H2N2O -> C2H2N2O;NC#CN=O:N/[C]=C\1/[N]O1;7.125891e+10;2.791250e+10;1.456336e+11;6
R44;S27 -> S410;C2H2N2O -> C2H2N2O;N/[C]=C\1/[N]O1:[NH]/C=[C]/N=O;1.041667e+11;4.412847e+09;4.963717e+11;1
R44*;S410 -> S27;C2H2N2O -> C2H2N2O;[NH]/C=[C]/N=O:N/[C]=C\1/[N]O1;0.000000e+00;0.000000e+00;3.483410e+11;0
R45;S28 + S502 -> S313 + S334;C2H3N2O2 + C2H3N4O4 -> C2H4N4O4 + C2H2N2O2;N/[C]=[C]/N([O])O,[O]N(C(=C([NH])N)N([O])[O])[O]:ON(/C(=C(\[NH])/N)/N([O])[O])[O],ON([C]=C=N)[O];5.200345e+09;2.203040e+08;2.478052e+10;1
R45*;S313 + S334 -> S28 + S502;C2H4N4O4 + C2H2N2O2 -> C2H3N2O2 + C2H3N4O4;ON(/C(=C(\[NH])/N)/N([O])[O])[O],ON([C]=C=N)[O]:N/[C]=[C]/N([O])O,[O]N(C(=C([NH])N)N([O])[O])[O];0.000000e+00;0.000000e+00;5.198934e+10;0
R46;S28 -> S335 + S388;C2H3N2O2 -> C2HN2O2 + H2;N/[C]=[C]/N([O])O:ON([C]=C=[N])[O],[H][H];1.075269e+11;4.555197e+09;5.123837e+11;1
R46*;S335 + S388 -> S28;C2HN2O2 + H2 -> C2H3N2O2;ON([C]=C=[N])[O],[H][H]:N/[C]=[C]/N([O])O;0.000000e+00;0.000000e+00;1.612180e+10;0
R47;S28 -> S408;C2H3N2O2 -> C2H3N2O2;N/[C]=[C]/N([O])O:[NH]/C=[C]/N([O])O;1.075269e+11;4.555197e+09;5.123837e+11;1
R47*;S408 -> S28;C2H3N2O2 -> C2H3N2O2;[NH]/C=[C]/N([O])O:N/[C]=[C]/N([O])O;0.000000e+00;0.000000e+00;3.653332e+11;0
R48;S29 + S69 -> S9 + S71 + S477;C2H2N2O2 + HN2 -> N2 + C2H2N2O + HO;N/[C]=[C]/N([O])[O],N=[N]:N#N,NC#CN=O,[OH];5.223803e+08;2.212977e+07;2.489230e+09;1
R48*;S9 + S71 + S477 -> S29 + S69;N2 + C2H2N2O + HO -> C2H2N2O2 + HN2;N#N,NC#CN=O,[OH]:N/[C]=[C]/N([O])[O],N=[N];0.000000e+00;0.000000e+00;4.115725e+08;0
R49;S29 + S192 -> S59 + S321;C2H2N2O2 + H2NO -> HNO + C2H3N2O2;N/[C]=[C]/N([O])[O],N[O]:N=O,ON(C#CN)[O];2.473609e+08;1.047903e+07;1.178716e+09;1
R49*;S59 + S321 -> S29 + S192;HNO + C2H3N2O2 -> C2H2N2O2 + H2NO;N=O,ON(C#CN)[O]:N/[C]=[C]/N([O])[O],N[O];0.000000e+00;0.000000e+00;8.957448e+09;0
R50;S29 + S198 -> S6 + S75 + S625;C2H2N2O2 + C2N2O -> C2N2 + C2H2NO + NO2;N/[C]=[C]/N([O])[O],O1N=C1C#N:N#CC#N,NC#C[O],[O]N=O;2.794302e+08;1.183759e+07;1.331532e+09;1
R50*;S6 + S75 + S625 -> S29 + S198;C2N2 + C2H2NO + NO2 -> C2H2N2O2 + C2N2O;N#CC#N,NC#C[O],[O]N=O:N/[C]=[C]/N([O])[O],O1N=C1C#N;0.000000e+00;0.000000e+00;1.761670e+08;0
R51;S29 + S293 -> S292 + S584;C2H2N2O2 + C7H4N3O5 -> C7H5N3O5 + C2HN2O2;N/[C]=[C]/N([O])[O],O=Nc1cc(cc(c1[CH2])N([O])[O])N([O])[O]:O=Nc1cc(cc(c1[CH2])N(O)[O])N([O])[O],[O]N([C]=C=N)[O];2.486683e+08;1.053442e+07;1.184946e+09;1
R51*;S292 + S584 -> S29 + S293;C7H5N3O5 + C2HN2O2 -> C2H2N2O2 + C7H4N3O5;O=Nc1cc(cc(c1[CH2])N(O)[O])N([O])[O],[O]N([C]=C=N)[O]:N/[C]=[C]/N([O])[O],O=Nc1cc(cc(c1[CH2])N([O])[O])N([O])[O];0.000000e+00;0.000000e+00;2.109977e+10;0
R52;S29 + S389 + S625 -> S160 + S355;C2H2N2O2 + H2N + NO2 -> C2H3N3O2 + HNO2;N/[C]=[C]/N([O])[O],[NH2],[O]N=O:NON([C]=C=N)[O],ON=O;1.664185e+05;7.050042e+03;7.930121e+05;1
R52*;S160 + S355 -> S29 + S389 + S625;C2H3N3O2 + HNO2 -> C2H2N2O2 + H2N + NO2;NON([C]=C=N)[O],ON=O:N/[C]=[C]/N([O])[O],[NH2],[O]N=O;0.000000e+00;0.000000e+00;1.067473e+11;0
R53;S29 + S389 -> S154;C2H2N2O2 + H2N -> C2H4N3O2;N/[C]=[C]/N([O])[O],[NH2]:NON(C#CN)[O];4.045385e+07;1.713760e+06;1.927694e+08;1
R53*;S154 -> S29 + S389;C2H4N3O2 -> C2H2N2O2 + H2N;NON(C#CN)[O]:N/[C]=[C]/N([O])[O],[NH2];0.000000e+00;0.000000e+00;7.489331e+12;0
R54;S29 + S409 -> S28 + S584;C2H2N2O2 + C2H2N2O2 -> C2H3N2O2 + C2HN2O2;N/[C]=[C]/N([O])[O],[NH]/C=[C]/N([O])[O]:N/[C]=[C]/N([O])O,[O]N([C]=C=N)[O];1.239095e+10;5.249218e+08;5.904494e+10;1
R54*;S28 + S584 -> S29 + S409;C2H3N2O2 + C2HN2O2 -> C2H2N2O2 + C2H2N2O2;N/[C]=[C]/N([O])O,[O]N([C]=C=N)[O]:N/[C]=[C]/N([O])[O],[NH]/C=[C]/N([O])[O];0.000000e+00;0.000000e+00;2.754244e+10;0
R55;S29 + S477 -> S23;C2H2N2O2 + HO -> C2H3N2O3;N/[C]=[C]/N([O])[O],[OH]:N/[C]=C(\N([O])[O])/O;2.721808e+08;1.153049e+07;1.296987e+09;1
R55*;S23 -> S29 + S477;C2H3N2O3 -> C2H2N2O2 + HO;N/[C]=C(\N([O])[O])/O:N/[C]=[C]/N([O])[O],[OH];0.000000e+00;0.000000e+00;2.995732e+13;0
R56;S29 + S477 -> S194 + S584;C2H2N2O2 + HO -> H2O + C2HN2O2;N/[C]=[C]/N([O])[O],[OH]:O,[O]N([C]=C=N)[O];2.721808e+08;1.153049e+07;1.296987e+09;1
R56*;S194 + S584 -> S29 + S477;H2O + C2HN2O2 -> C2H2N2O2 + HO;O,[O]N([C]=C=N)[O]:N/[C]=[C]/N([O])[O],[OH];0.000000e+00;0.000000e+00;5.053418e+07;0
R57;S29 + S495 -> S322 + S382 + S625;C2H2N2O2 + C2H4N4O4 -> C2H5N4O4 + C2HN + NO2;N/[C]=[C]/N([O])[O],[O]N(C(=C(N)N)N([O])[O])[O]:ON(C(=C(N)N)N([O])[O])[O],[C]=C=N,[O]N=O;2.621464e+07;1.110539e+06;1.249172e+08;1
R57*;S322 + S382 + S625 -> S29 + S495;C2H5N4O4 + C2HN + NO2 -> C2H2N2O2 + C2H4N4O4;ON(C(=C(N)N)N([O])[O])[O],[C]=C=N,[O]N=O:N/[C]=[C]/N([O])[O],[O]N(C(=C(N)N)N([O])[O])[O];0.000000e+00;0.000000e+00;8.635139e+08;0
R58;S29 + S499 -> S495 + S584;C2H2N2O2 + C2H3N4O4 -> C2H4N4O4 + C2HN2O2;N/[C]=[C]/N([O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O]:[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C=N)[O];1.815605e+08;7.691510e+06;8.651665e+08;1
R58*;S495 + S584 -> S29 + S499;C2H4N4O4 + C2HN2O2 -> C2H2N2O2 + C2H3N4O4;[O]N(C(=C(N)N)N([O])[O])[O],[O]N([C]=C=N)[O]:N/[C]=[C]/N([O])[O],[O]N(C(=C(N)[NH])N([O])[O])[O];0.000000e+00;0.000000e+00;1.026218e+08;0
R59;S29 + S584 -> S334 + S584;C2H2N2O2 + C2HN2O2 -> C2H2N2O2 + C2HN2O2;N/[C]=[C]/N([O])[O],[O]N([C]=C=N)[O]:ON([C]=C=N)[O],[O]N([C]=C=N)[O];9.912268e+07;4.199167e+06;4.723362e+08;1
R59*;S334 + S584 -> S29 + S584;C2H2N2O2 + C2HN2O2 -> C2H2N2O2 + C2HN2O2;ON([C]=C=N)[O],[O]N([C]=C=N)[O]:N/[C]=[C]/N([O])[O],[O]N([C]=C=N)[O];0.000000e+00;0.000000e+00;1.287765e+09;0
