# LAMMPS data file written by OVITO Basic 3.5.3
336 atoms
4 atom types
0.0 26.3640003204 xlo xhi
0.0 11.5740003586 ylo yhi
0.0 10.7089996338 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 12.0107  # C
2 1.00794  # H
3 14.0067  # N
4 15.9994  # O

Atoms  # full

1 1 1 0.0 2.4241698031 4.1411774093 4.7119598175
2 1 1 0.0 23.9398305173 7.4328229493 5.9970398163
3 1 1 0.0 4.166830277 7.4328229493 10.0664596344
4 1 1 0.0 9.0151698832 4.1411774093 0.6425399994
5 1 1 0.0 23.9398305173 9.9281775886 0.6425399994
6 1 1 0.0 2.4241698031 1.64582277 10.0664596344
7 1 1 0.0 9.0151698832 1.64582277 5.9970398163
8 1 1 0.0 4.166830277 9.9281775886 4.7119598175
9 1 1 0.0 15.6061699633 4.1411774093 4.7119598175
10 1 1 0.0 10.7578303571 7.4328229493 5.9970398163
11 1 1 0.0 17.3488304372 7.4328229493 10.0664596344
12 1 1 0.0 22.1971700434 4.1411774093 0.6425399994
13 1 1 0.0 10.7578303571 9.9281775886 0.6425399994
14 1 1 0.0 15.6061699633 1.64582277 10.0664596344
15 1 1 0.0 22.1971700434 1.64582277 5.9970398163
16 1 1 0.0 17.3488304372 9.9281775886 4.7119598175
17 1 1 0.0 0.6630545817 2.8240561222 3.6357054828
18 1 1 0.0 25.700945686 8.7499440628 7.073294151
19 1 1 0.0 5.9279454457 8.7499440628 8.9902052997
20 1 1 0.0 7.2540547145 2.8240561222 1.7187943341
21 1 1 0.0 25.700945686 8.6110564751 1.7187943341
22 1 1 0.0 0.6630545817 2.9629438835 8.9902052997
23 1 1 0.0 7.2540547145 2.9629438835 7.073294151
24 1 1 0.0 5.9279454457 8.6110564751 3.6357054828
25 1 1 0.0 13.8450547946 2.8240561222 3.6357054828
26 1 1 0.0 12.5189455258 8.7499440628 7.073294151
27 1 1 0.0 19.1099456059 8.7499440628 8.9902052997
28 1 1 0.0 20.4360548747 2.8240561222 1.7187943341
29 1 1 0.0 12.5189455258 8.6110564751 1.7187943341
