# Timestep     No_Moles     No_Specs     H6C6N12O12	
77000         96          3	 94	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
78000         97          3	 95	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
79000         97          3	 95	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
80000         97          3	 95	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
81000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H12C12N24O24	
82000         95          2	 94	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
83000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
84000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
85000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
86000         99          3	 93	 3	 3	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
87000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
88000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
89000         97          3	 95	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
90000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
91000         97          3	 95	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
92000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	
93000         96          1	 96	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	H12C12N23O22	
94000         97          4	 93	 1	 2	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
95000         98          3	 94	 2	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
96000         98          3	 94	 2	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	H6C6N12O13	H6C6N12O11	
97000        100          5	 90	 4	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
98000         99          3	 93	 3	 3	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	H6C6N12O13	H6C6N12O11	
99000         98          5	 92	 2	 2	 1	 1	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
100000         98          3	 94	 2	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
101000         98          3	 94	 2	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
102000         98          3	 94	 2	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
103000         98          3	 94	 2	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
104000         98          3	 94	 2	 2	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
105000         99          3	 93	 3	 3	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
106000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
107000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
108000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
109000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
110000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
111000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
112000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
113000         99          3	 93	 3	 3	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
114000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
115000        101          3	 91	 5	 5	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
116000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
117000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
118000        101          3	 91	 5	 5	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
119000        102          3	 90	 6	 6	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
120000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
121000        102          3	 90	 6	 6	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
122000        100          3	 92	 4	 4	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
123000        102          3	 90	 6	 6	
# Timestep     No_Moles     No_Specs     H6C6N12O12	H6C6N11O10	NO2	
