 ************************ Laplacian bond order matrix ************************
             1             2             3             4             5      
     1    0.76295566    0.00000000    0.00000000    0.00000000    0.00000000
     2    0.00000000    0.78903713    0.00000000    0.00000000    0.00000000
     3    0.00000000    0.00000000    0.78507476    0.00000000    0.00000000
     4    0.00000000    0.00000000    0.00000000    0.74569241    0.00000000
     5    0.00000000    0.00000000    0.00000000    0.00000000    0.76535635
     6    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     7    0.00000000    0.00000000    0.00000000    0.00001583    0.76519712
     8    0.00000000    0.00001289    0.78496973    0.00000000    0.00000000
     9    0.00000000    0.00000000    0.00000000    0.74558049    0.00001157
    10    0.76289765    0.00000000    0.00000000    0.00000000    0.00000000
    11    0.00000000    0.78898141    0.00001586    0.00000000    0.00000000
    12    0.00001291    0.00000000    0.00000000    0.00000000    0.00000000
    13    0.00000000    0.00000000    0.00000000    0.00000002    0.00000000
    14    0.00000000    0.00000000    0.00000031    0.00000000    0.00000000
    15    0.00000004    0.00000002    0.00000000    0.00000000    0.00000000
    16    0.00001478    0.00001424    0.00000000    0.00000000    0.00000000
    17    0.00001923    0.00000000    0.00000000    0.00008953    0.00000000
    18    0.00000000    0.00000000    0.00002791    0.00000501    0.00000000
    19    0.00000000    0.00000000    0.00001412    0.00000000    0.00002769
    20    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    21    0.00000000    0.00000001    0.00000000    0.00000000    0.00000000
    22    0.00000000    0.00002839    0.00000000    0.00000000    0.00000000
    23    0.00000000    0.00000000    0.00000000    0.00000000    0.00011978
    24    0.00000000    0.00000000    0.00000000    0.00000000    0.00000012
    25    0.00000000    0.00000000    0.00000000    0.00000154    0.00000000
    26    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    27    0.00000000    0.00000000    0.00004682    0.00000000    0.00000000
    28    0.00000002    0.00000000    0.00000000    0.00000000    0.00000000
    29    0.00000000    0.00000014    0.00000000    0.00000000    0.00000000
    30    0.00001104    0.00000000    0.00000000    0.00000000    0.00000000
    31    0.00000000    0.00000002    0.00000000    0.00000000    0.00000000
    32    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    33    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    34    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    35    0.00000000    0.00000000    0.00000000    0.00000000    0.00000008
    36    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
             6             7             8             9            10      
     1    0.00000000    0.00000000    0.00000000    0.00000000    0.76289765
     2    0.00000000    0.00000000    0.00001289    0.00000000    0.00000000
     3    0.00000000    0.00000000    0.78496973    0.00000000    0.00000000
     4    0.00000000    0.00001583    0.00000000    0.74558049    0.00000000
     5    0.00000000    0.76519712    0.00000000    0.00001157    0.00000000
     6    0.74141363    0.00000000    0.00000000    0.00000000    0.00001044
     7    0.00000000    2.73629625    0.00001309    1.03260936    0.00000000
     8    0.00000000    0.00001309    2.67790021    0.00000705    0.00000000
     9    0.00000000    1.03260936    0.00000705    2.56780496    0.00000709
    10    0.00001044    0.00000000    0.00000000    0.00000709    2.63431069
    11    0.00000000    0.00000000    0.93355114    0.00000000    0.00000977
    12    0.74132429    0.00001004    0.00000000    0.00000000    1.00636708
    13    0.00000000    0.00000000    0.00000000    0.00000231    0.00000131
    14    0.00000000    0.00000000    0.00000374    0.00000001    0.00000000
    15    0.00000000    0.00000000    0.00000000    0.00000000    0.00000203
    16    0.00000000    0.00000000    0.00000426    0.00000000    0.49833593
    17    0.00000000    0.00001370    0.00000000    0.67048283    0.36666705
    18    0.00000000    0.00000567    0.62489788    0.11908055    0.00000000
    19    0.00000000    0.56442057    0.33442321    0.00001909    0.00000000
    20    0.00000000    0.00000332    0.00000124    0.00000000    0.00000000
    21    0.00000002    0.00000000    0.00000000    0.00000000    0.00000000
