# Timestep     No_Moles     No_Specs     H6C3N6O6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
43000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
44000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
45000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
46000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
47000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
48000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
49000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
50000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N6O7	H6C3N6O5	
51000        192          3	 190	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
52000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
53000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
54000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
55000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
56000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
57000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
58000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
59000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
60000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
61000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
62000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
63000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
64000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
65000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
66000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
67000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
68000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
69000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
70000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
71000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
72000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
73000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
74000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
75000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
76000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	
77000        192          1	 192	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
78000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
79000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
80000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
81000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
82000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
83000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
84000        194          3	 190	 2	 2	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
85000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
86000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
87000        193          3	 191	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
88000        194          3	 190	 2	 2	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
89000        194          3	 190	 2	 2	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
90000        194          3	 190	 2	 2	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
91000        194          3	 190	 2	 2	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
92000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
93000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
94000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N6O7	H6C3N6O5	H6C3N5O4	NO2	
95000        195          5	 187	 1	 1	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
96000        196          3	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
97000        196          3	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
98000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
99000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
100000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
101000        196          3	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
102000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
103000        196          3	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
104000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
105000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
106000        196          3	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H12C6N11O10	
107000        194          4	 188	 2	 3	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
108000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
109000        196          3	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
110000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
111000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
112000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
113000        196          3	 188	 4	 4	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H12C6N11O10	
114000        195          4	 187	 3	 4	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
115000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
116000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
117000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
118000        195          3	 189	 3	 3	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H12C6N12O12	H6C3N6O5	H6C3N6O7	
119000        195          6	 184	 4	 4	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
120000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
121000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
122000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
123000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
124000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
125000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
126000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H6C3N6O7	H6C3N6O5	H5C3N6O6	
127000        197          7	 183	 5	 5	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
128000        198          3	 186	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
129000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
130000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
131000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
132000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	NO	H6C3N6O7	
133000        197          5	 186	 5	 4	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
134000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
135000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
136000        198          3	 186	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
137000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
138000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
139000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
140000        198          3	 186	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
141000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
142000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
143000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
144000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
145000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
146000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
147000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
148000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
149000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
150000        197          3	 187	 5	 5	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
151000        198          3	 186	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
152000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
153000        198          3	 186	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
154000        198          3	 186	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H12C6N12O12	H6C3N5O4	NO2	
155000        197          4	 184	 1	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H12C6N12O12	H6C3N5O4	NO2	
156000        197          4	 184	 1	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
157000        198          3	 186	 6	 6	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
158000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
159000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
160000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
161000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
162000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
163000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H12C6N12O12	H6C3N5O4	NO2	
164000        198          4	 183	 1	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
165000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
166000        200          3	 184	 8	 8	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H6C3N6O7	H6C3N6O5	
167000        199          5	 183	 7	 7	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
168000        199          3	 185	 7	 7	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
169000        200          3	 184	 8	 8	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
170000        200          3	 184	 8	 8	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H6C3N4O2	
171000        201          4	 184	 7	 9	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
172000        201          3	 183	 9	 9	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	
173000        200          3	 184	 8	 8	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
174000        200          5	 183	 7	 8	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	H12C6N12O12	
175000        199          6	 181	 7	 8	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
176000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
177000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
178000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
179000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
180000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
181000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
182000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
183000        202          5	 181	 9	 10	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
184000        202          5	 181	 9	 10	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
185000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
186000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
187000        201          5	 182	 8	 9	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
188000        202          5	 181	 9	 10	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
189000        202          5	 181	 9	 10	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
190000        203          5	 180	 10	 11	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	H6C3N6O5	H6C3N6O7	
191000        203          7	 178	 10	 11	 1	 1	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
192000        202          5	 181	 9	 10	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
193000        204          5	 179	 11	 12	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
194000        203          5	 180	 10	 11	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
195000        203          5	 180	 10	 11	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
196000        204          5	 179	 11	 12	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
197000        204          5	 179	 11	 12	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
198000        204          5	 179	 11	 12	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
199000        204          5	 179	 11	 12	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
200000        204          5	 179	 11	 12	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
201000        204          5	 179	 11	 12	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
202000        205          5	 178	 12	 13	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
203000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
204000        205          5	 178	 12	 13	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
205000        205          5	 178	 12	 13	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
206000        205          5	 178	 12	 13	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
207000        205          5	 178	 12	 13	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
208000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
209000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
210000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
211000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
212000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
213000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
214000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
215000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
216000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
217000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
218000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
219000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H12C6N11O10	NO2	H6C3N5O4	H7C3N6O6	H5C3N5O4	
220000        205          6	 176	 1	 14	 12	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
221000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
222000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
223000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
224000        207          5	 176	 14	 15	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
225000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
226000        206          5	 177	 13	 14	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
227000        208          5	 175	 15	 16	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
228000        207          5	 176	 14	 15	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
229000        207          5	 176	 14	 15	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
230000        207          5	 176	 14	 15	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
231000        207          5	 176	 14	 15	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
232000        208          5	 175	 15	 16	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
233000        209          5	 174	 16	 17	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
234000        208          5	 175	 15	 16	 1	 1	
# Timestep     No_Moles     No_Specs     H6C3N6O6	H6C3N5O4	NO2	H7C3N6O6	H5C3N5O4	
235000        208          5	 175	 15	 16	 1	 1	
