 ************************ Laplacian bond order matrix ************************
             1             2             3             4             5      
     1    0.71737820    0.00000000    0.00000000    0.00000000    0.00000000
     2    0.00000000    0.73889832    0.00000000    0.00000000    0.00000000
     3    0.00000000    0.00000000    0.64516542    0.00000000    0.00000000
     4    0.00000000    0.00000000    0.00000000    0.80678498    0.00000000
     5    0.00000000    0.00000000    0.00000000    0.00000000    0.71578620
     6    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
     7    0.71734208    0.00000000    0.00000000    0.00004975    0.00000000
     8    0.00000000    0.73881103    0.00000000    0.00000000    0.00000000
     9    0.00000000    0.00000000    0.64509442    0.00000000    0.00000848
    10    0.00001240    0.00000000    0.00000000    0.80671184    0.00000000
    11    0.00000000    0.00000000    0.00001662    0.00000000    0.71575082
    12    0.00000000    0.00002543    0.00000000    0.00000000    0.00000000
    13    0.00001649    0.00000172    0.00000000    0.00000000    0.00000000
    14    0.00000004    0.00000000    0.00000000    0.00000000    0.00000000
    15    0.00000000    0.00005667    0.00002867    0.00000000    0.00000000
    16    0.00000000    0.00000004    0.00000004    0.00000000    0.00000000
    17    0.00000000    0.00000000    0.00002139    0.00000722    0.00000000
    18    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    19    0.00000000    0.00000000    0.00000000    0.00001616    0.00001329
    20    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    21    0.00000000    0.00000000    0.00000000    0.00000000    0.00001327
    22    0.00000000    0.00000000    0.00000000    0.00000000    0.00000001
    23    0.00000643    0.00000000    0.00000000    0.00000000    0.00000000
    24    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
    25    0.00000000    0.00000038    0.00000000    0.00000000    0.00000000
    26    0.00000004    0.00000000    0.00000000    0.00000000    0.00000000
    27    0.00000000    0.00000000    0.00000428    0.00000000    0.00000000
    28    0.00000000    0.00000306    0.00000000    0.00000000    0.00000000
    29    0.00000000    0.00000000    0.00000000    0.00000000    0.00000000
