Time_step  H5C7N3O6
1000	192
2000	192
3000	192
4000	192
5000	192
6000	192
7000	192
8000	192
9000	192
10000	192
11000	192
12000	191
13000	192
14000	191
15000	191
16000	191
17000	192
18000	192
19000	192
20000	192
21000	192
22000	192
23000	192
24000	192
25000	192
26000	192
27000	192
28000	192
29000	192
30000	190
31000	192
32000	192
33000	192
34000	192
35000	192
36000	192
37000	192
38000	192
39000	191
40000	191
41000	191
42000	192
43000	192
44000	192
45000	192
46000	192
47000	192
48000	191
49000	192
50000	192
51000	192
52000	192
53000	189
54000	190
55000	191
56000	191
57000	192
58000	192
59000	190
60000	192
61000	191
62000	189
63000	191
64000	191
65000	192
66000	192
67000	191
68000	192
69000	190
70000	191
71000	188
72000	189
73000	189
74000	192
75000	189
76000	190
77000	190
78000	192
79000	191
80000	191
81000	182
82000	189
83000	189
84000	190
85000	189
86000	188
87000	189
88000	188
89000	190
90000	190
91000	188
92000	191
93000	190
94000	187
95000	188
96000	190
97000	190
98000	189
99000	188
100000	188
101000	188
102000	186
103000	187
104000	187
105000	186
106000	190
107000	189
108000	186
109000	187
110000	191
111000	188
112000	191
113000	191
114000	192
115000	190
116000	189
117000	189
118000	188
119000	192
120000	188
121000	187
122000	185
123000	189
124000	186
125000	187
126000	190
127000	189
128000	188
129000	185
130000	182
131000	184
132000	186
133000	183
134000	187
135000	181
136000	186
137000	186
138000	185
139000	187
140000	187
141000	184
142000	182
143000	182
144000	184
145000	183
146000	184
147000	184
148000	184
149000	185
150000	180
151000	183
152000	183
153000	180
154000	180
155000	179
156000	178
157000	177
158000	181
159000	177
160000	175
161000	177
162000	175
163000	177
164000	175
165000	172
166000	178
167000	176
168000	176
169000	177
170000	176
171000	175
172000	175
173000	174
174000	175
175000	177
176000	174
177000	172
178000	174
179000	175
180000	175
181000	171
182000	173
183000	175
184000	168
185000	172
186000	173
187000	170
188000	171
189000	171
190000	172
191000	172
192000	171
193000	173
194000	169
195000	171
196000	169
197000	172
198000	171
199000	172
200000	172
201000	169
202000	173
203000	171
204000	173
205000	170
206000	171
207000	168
208000	169
209000	164
210000	165
211000	168
212000	163
213000	168
214000	166
215000	166
216000	166
217000	167
218000	165
219000	162
220000	164
221000	162
222000	160
223000	163
224000	166
225000	162
226000	164
227000	163
228000	160
229000	162
230000	162
231000	159
232000	159
233000	161
234000	162
235000	163
236000	160
237000	161
238000	161
239000	160
240000	161
241000	157
242000	159
243000	158
244000	159
245000	154
246000	155
247000	156
248000	159
249000	158
250000	156
251000	157
252000	157
253000	154
254000	156
255000	154
256000	156
257000	152
258000	154
259000	154
260000	152
261000	152
262000	152
263000	153
264000	151
265000	152
266000	152
267000	150
268000	150
269000	152
270000	151
271000	151
272000	153
273000	150
274000	149
275000	148
276000	149
277000	150
278000	149
279000	150
280000	146
281000	146
282000	145
283000	144
284000	145
285000	145
286000	147
287000	143
288000	142
289000	142
290000	143
291000	142
292000	145
293000	142
294000	141
295000	140
296000	143
297000	138
298000	138
299000	140
300000	140
301000	140
302000	141
303000	143
304000	137
305000	140
306000	137
307000	139
308000	136
309000	138
310000	140
311000	138
312000	136
313000	138
314000	137
315000	138
316000	138
317000	133
318000	136
319000	135
320000	135
321000	137
322000	137
323000	136
324000	136
325000	136
326000	133
327000	134
328000	134
329000	133
330000	131
331000	133
332000	133
333000	133
334000	133
335000	130
336000	134
337000	132
338000	134
339000	132
340000	131
341000	131
342000	129
343000	132
344000	128
345000	128
346000	130
347000	129
348000	130
349000	130
350000	129
351000	130
352000	129
353000	129
354000	129
355000	130
356000	129
357000	127
358000	130
359000	131
360000	130
361000	131
362000	130
